ADJ	great	positive	98.0	86.0	5.0	7.0	0.8613861	0.05940594	0.07920792
V	tell	positive	38.0	11.0	6.0	21.0	0.29268292	0.17073171	0.5365854
V	asked	positive	19.0	2.0	3.0	14.0	0.13636364	0.18181819	0.6818182
V	is	neutral	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
ADJ	odd	neutral	4.0	0.0	1.0	3.0	0.14285715	0.2857143	0.5714286
ADJ	true	neutral	30.0	11.0	3.0	16.0	0.36363637	0.121212125	0.5151515
V	becomes	neutral	2.0	0.0	0.0	2.0	0.2	0.2	0.6
ADJ	big	neutral	61.0	35.0	3.0	23.0	0.5625	0.0625	0.375
V	could	neutral	54.0	24.0	5.0	25.0	0.4385965	0.10526316	0.45614034
V	sing	neutral	10.0	4.0	1.0	5.0	0.3846154	0.15384616	0.46153846
ADJ	global	neutral	3.0	0.0	1.0	2.0	0.16666667	0.33333334	0.5
V	http	neutral	693.0	143.0	57.0	493.0	0.20689656	0.083333336	0.70977014
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
ADJ	amazing	positive	33.0	33.0	0.0	0.0	0.9444444	0.027777778	0.027777778
ADJ	lanky	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	saw	positive	46.0	19.0	4.0	23.0	0.40816328	0.10204082	0.48979592
V	was	positive	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
ADJ	amazing	positive	33.0	33.0	0.0	0.0	0.9444444	0.027777778	0.027777778
V	is	neutral	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	ranked	neutral	4.0	0.0	1.0	3.0	0.14285715	0.2857143	0.5714286
ADJ	4th	neutral	146.0	51.0	21.0	74.0	0.3489933	0.147651	0.5033557
ADJ	all-time	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	including	neutral	11.0	2.0	1.0	8.0	0.21428572	0.14285715	0.64285713
ADJ	Good	positive	72.0	64.0	2.0	6.0	0.8666667	0.04	0.093333334
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	going	positive	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	be	positive	1027.0	407.0	179.0	441.0	0.3961165	0.17475729	0.4291262
ADJ	Fantastic	positive	4.0	3.0	0.0	1.0	0.5714286	0.14285715	0.2857143
V	Expect	neutral	3.0	1.0	0.0	2.0	0.33333334	0.16666667	0.5
ADJ	light-moderate	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	have	neutral	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	Expect	neutral	3.0	1.0	0.0	2.0	0.33333334	0.16666667	0.5
ADJ	fair	neutral	5.0	0.0	2.0	3.0	0.125	0.375	0.5
V	left	positive	50.0	15.0	5.0	30.0	0.3018868	0.11320755	0.5849057
V	miss	positive	67.0	36.0	17.0	14.0	0.5285714	0.25714287	0.21428572
V	Hit	positive	3.0	1.0	0.0	2.0	0.33333334	0.16666667	0.5
V	said	negative	91.0	8.0	21.0	62.0	0.095744684	0.23404256	0.67021275
V	has	negative	190.0	59.0	36.0	95.0	0.31088084	0.19170985	0.4974093
V	turn	negative	17.0	6.0	5.0	6.0	0.35	0.3	0.35
V	has	negative	190.0	59.0	36.0	95.0	0.31088084	0.19170985	0.4974093
V	consisted	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
V	watching	negative	105.0	47.0	14.0	44.0	0.44444445	0.1388889	0.41666666
V	throw	negative	9.0	0.0	5.0	4.0	0.083333336	0.5	0.41666666
ADJ	whaa	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
V	is	negative	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
ADJ	hard	negative	12.0	3.0	6.0	3.0	0.26666668	0.46666667	0.26666668
V	find	negative	39.0	10.0	8.0	21.0	0.26190478	0.21428572	0.52380955
V	Went	negative	8.0	6.0	1.0	1.0	0.6363636	0.18181819	0.18181819
V	Will	negative	26.0	8.0	3.0	15.0	0.31034482	0.13793103	0.55172414
V	search	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
V	be	neutral	1027.0	407.0	179.0	441.0	0.3961165	0.17475729	0.4291262
V	BE	neutral	7.0	4.0	2.0	1.0	0.5	0.3	0.2
V	may	neutral	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	cost	neutral	5.0	0.0	3.0	2.0	0.125	0.5	0.375
ADJ	more	neutral	97.0	36.0	13.0	48.0	0.37	0.14	0.49
V	would	neutral	126.0	55.0	25.0	46.0	0.43410853	0.2015504	0.36434108
V	see	neutral	381.0	199.0	42.0	140.0	0.5208333	0.111979164	0.3671875
V	play	neutral	118.0	32.0	19.0	67.0	0.27272728	0.16528925	0.56198347
V	start	positive	53.0	22.0	7.0	24.0	0.4107143	0.14285715	0.44642857
V	working	positive	20.0	7.0	2.0	11.0	0.3478261	0.13043478	0.5217391
V	comes	positive	36.0	14.0	8.0	14.0	0.3846154	0.23076923	0.3846154
V	means	positive	14.0	6.0	4.0	4.0	0.4117647	0.29411766	0.29411766
V	had	positive	128.0	37.0	26.0	65.0	0.29007635	0.20610687	0.5038168
V	needed	positive	11.0	4.0	3.0	4.0	0.35714287	0.2857143	0.35714287
V	may	positive	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	get	positive	324.0	106.0	61.0	157.0	0.32721713	0.18960245	0.48318043
V	benched	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	thought	positive	28.0	10.0	7.0	11.0	0.3548387	0.2580645	0.38709676
V	was	positive	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
V	win	positive	108.0	54.0	12.0	42.0	0.4954955	0.117117114	0.3873874
V	watching	positive	105.0	47.0	14.0	44.0	0.44444445	0.1388889	0.41666666
V	may	positive	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	have	positive	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	had	positive	128.0	37.0	26.0	65.0	0.29007635	0.20610687	0.5038168
ADJ	little	positive	36.0	14.0	5.0	17.0	0.3846154	0.15384616	0.46153846
ADJ	much	positive	28.0	14.0	10.0	4.0	0.48387095	0.3548387	0.16129032
V	http	positive	693.0	143.0	57.0	493.0	0.20689656	0.083333336	0.70977014
ADJ	nice	positive	32.0	26.0	1.0	5.0	0.7714286	0.057142857	0.17142858
ADJ	tempting	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	go	positive	312.0	104.0	60.0	148.0	0.33333334	0.1936508	0.47301587
V	Hmmmm	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	may	positive	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	do	positive	175.0	59.0	35.0	81.0	0.33707866	0.20224719	0.46067417
ADJ	Huge	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	http	neutral	693.0	143.0	57.0	493.0	0.20689656	0.083333336	0.70977014
V	know	positive	179.0	58.0	35.0	86.0	0.32417583	0.1978022	0.47802198
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	lies	negative	5.0	0.0	2.0	3.0	0.125	0.375	0.5
ADJ	1st	negative	311.0	109.0	65.0	137.0	0.35031846	0.21019109	0.43949044
V	said	negative	91.0	8.0	21.0	62.0	0.095744684	0.23404256	0.67021275
V	was	negative	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
V	saying	negative	24.0	9.0	7.0	8.0	0.37037036	0.2962963	0.33333334
ADJ	weird	negative	10.0	1.0	3.0	6.0	0.15384616	0.30769232	0.53846157
V	was	negative	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
ADJ	big	negative	61.0	35.0	3.0	23.0	0.5625	0.0625	0.375
V	get	negative	324.0	106.0	61.0	157.0	0.32721713	0.18960245	0.48318043
V	going	negative	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
ADJ	tantrak	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	going	positive	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	want	positive	181.0	50.0	39.0	92.0	0.2771739	0.2173913	0.5054348
V	see	positive	381.0	199.0	42.0	140.0	0.5208333	0.111979164	0.3671875
V	live	positive	81.0	23.0	5.0	53.0	0.2857143	0.071428575	0.64285713
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.8902439	0.048780486	0.06097561
ADJ	20th	positive	18.0	9.0	0.0	9.0	0.47619048	0.04761905	0.47619048
V	Dream	negative	2.0	1.0	1.0	0.0	0.4	0.4	0.2
V	sucks	negative	9.0	0.0	9.0	0.0	0.083333336	0.8333333	0.083333336
V	compared	negative	7.0	0.0	5.0	2.0	0.1	0.6	0.3
ADJ	1st	negative	311.0	109.0	65.0	137.0	0.35031846	0.21019109	0.43949044
V	Egypt's	neutral	2.0	0.0	0.0	2.0	0.2	0.2	0.6
ADJ	Muslim	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	instructed	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	http	neutral	693.0	143.0	57.0	493.0	0.20689656	0.083333336	0.70977014
V	C'mon	neutral	24.0	4.0	11.0	9.0	0.18518518	0.44444445	0.37037036
V	got	neutral	160.0	63.0	24.0	73.0	0.39263803	0.15337424	0.45398772
V	tagged	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	looks	neutral	30.0	12.0	7.0	11.0	0.3939394	0.24242425	0.36363637
V	was	neutral	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
V	researching	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	think	negative	174.0	55.0	37.0	82.0	0.31638417	0.21468927	0.46892655
V	will	negative	525.0	165.0	61.0	299.0	0.31439394	0.11742424	0.5681818
V	beat	negative	36.0	19.0	4.0	13.0	0.51282054	0.12820514	0.35897437
ADJ	sure	negative	77.0	30.0	12.0	35.0	0.3875	0.1625	0.45
V	is	negative	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	implode	negative	2.0	0.0	2.0	0.0	0.2	0.6	0.2
ADJ	first	neutral	125.0	43.0	17.0	65.0	0.34375	0.140625	0.515625
V	held	neutral	14.0	4.0	1.0	9.0	0.29411766	0.11764706	0.5882353
V	beat	neutral	36.0	19.0	4.0	13.0	0.51282054	0.12820514	0.35897437
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.8902439	0.048780486	0.06097561
ADJ	3rd	positive	112.0	36.0	20.0	56.0	0.32173914	0.1826087	0.49565217
V	have	positive	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	studied	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	going	positive	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	did	positive	72.0	18.0	19.0	35.0	0.25333333	0.26666668	0.48
ADJ	<	positive	110.0	40.0	33.0	37.0	0.36283186	0.30088496	0.33628318
ADJ	Good	positive	72.0	64.0	2.0	6.0	0.8666667	0.04	0.093333334
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
ADJ	fragile	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	We're	positive	13.0	6.0	1.0	6.0	0.4375	0.125	0.4375
V	guaranteed	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	give	positive	54.0	16.0	11.0	27.0	0.2982456	0.21052632	0.49122807
V	got	positive	160.0	63.0	24.0	73.0	0.39263803	0.15337424	0.45398772
V	Do	positive	31.0	11.0	3.0	17.0	0.3529412	0.11764706	0.5294118
V	come	positive	152.0	70.0	16.0	66.0	0.45806453	0.10967742	0.43225807
V	want	positive	181.0	50.0	39.0	92.0	0.2771739	0.2173913	0.5054348
V	come	positive	152.0	70.0	16.0	66.0	0.45806453	0.10967742	0.43225807
V	wondered	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	btwn	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	faired	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	have	positive	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	Thank	positive	18.0	17.0	1.0	0.0	0.85714287	0.0952381	0.04761905
V	call	negative	27.0	9.0	7.0	11.0	0.33333334	0.26666668	0.4
V	givng	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
ADJ	GOOD	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
V	might	negative	58.0	14.0	12.0	32.0	0.24590164	0.21311475	0.5409836
V	go	negative	312.0	104.0	60.0	148.0	0.33333334	0.1936508	0.47301587
V	named	neutral	14.0	4.0	2.0	8.0	0.29411766	0.1764706	0.5294118
V	It's	neutral	21.0	12.0	5.0	4.0	0.5416667	0.25	0.20833333
ADJ	5th	neutral	45.0	16.0	13.0	16.0	0.35416666	0.29166666	0.35416666
ADJ	such	neutral	13.0	7.0	1.0	5.0	0.5	0.125	0.375
ADJ	second	neutral	15.0	2.0	3.0	10.0	0.16666667	0.22222222	0.6111111
V	tied	neutral	6.0	2.0	0.0	4.0	0.33333334	0.11111111	0.5555556
V	is	neutral	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	bringing	neutral	14.0	5.0	0.0	9.0	0.3529412	0.05882353	0.5882353
ADJ	6th	neutral	71.0	21.0	8.0	42.0	0.2972973	0.12162162	0.5810811
V	Get	neutral	40.0	23.0	1.0	16.0	0.55813956	0.046511628	0.39534885
V	may	positive	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	have	positive	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	get	positive	324.0	106.0	61.0	157.0	0.32721713	0.18960245	0.48318043
V	might	neutral	58.0	14.0	12.0	32.0	0.24590164	0.21311475	0.5409836
V	occupy	neutral	2.0	0.0	0.0	2.0	0.2	0.2	0.6
ADJ	15th	neutral	11.0	3.0	0.0	8.0	0.2857143	0.071428575	0.64285713
V	http	neutral	693.0	143.0	57.0	493.0	0.20689656	0.083333336	0.70977014
ADJ	local	positive	6.0	3.0	0.0	3.0	0.44444445	0.11111111	0.44444445
V	rained	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	didn't	positive	16.0	6.0	6.0	4.0	0.36842105	0.36842105	0.2631579
V	said	positive	91.0	8.0	21.0	62.0	0.095744684	0.23404256	0.67021275
V	was	positive	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
V	was	positive	454.0	143.0	116.0	195.0	0.31509846	0.2560175	0.42888403
ADJ	right	positive	32.0	10.0	11.0	11.0	0.31428573	0.34285715	0.34285715
V	rumble	positive	9.0	5.0	0.0	4.0	0.5	0.083333336	0.41666666
V	assemble	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	were	positive	75.0	28.0	15.0	32.0	0.37179488	0.20512821	0.42307693
V	gettin	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
ADJ	strange	neutral	2.0	1.0	0.0	1.0	0.4	0.2	0.4
V	going	neutral	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	see	neutral	381.0	199.0	42.0	140.0	0.5208333	0.111979164	0.3671875
V	passes	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	says	neutral	54.0	13.0	14.0	27.0	0.24561404	0.2631579	0.49122807
ADJ	small	neutral	10.0	2.0	0.0	8.0	0.23076923	0.07692308	0.6923077
V	may	neutral	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	be	neutral	1027.0	407.0	179.0	441.0	0.3961165	0.17475729	0.4291262
V	know	neutral	179.0	58.0	35.0	86.0	0.32417583	0.1978022	0.47802198
V	are	neutral	395.0	126.0	76.0	193.0	0.31909546	0.19346733	0.4874372
V	going	neutral	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	act	neutral	5.0	2.0	0.0	3.0	0.375	0.125	0.5
ADJ	new	neutral	172.0	59.0	20.0	93.0	0.34285715	0.12	0.5371429
V	clutch	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
ADJ	4th	neutral	146.0	51.0	21.0	74.0	0.3489933	0.147651	0.5033557
ADJ	Homegrown	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
V	missing	negative	11.0	1.0	3.0	7.0	0.14285715	0.2857143	0.5714286
ADJ	most	negative	24.0	10.0	5.0	9.0	0.4074074	0.22222222	0.37037036
V	http	negative	693.0	143.0	57.0	493.0	0.20689656	0.083333336	0.70977014
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	coming	positive	106.0	50.0	9.0	47.0	0.4678899	0.09174312	0.44036698
ADJ	perf	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	heard	positive	35.0	12.0	4.0	19.0	0.34210527	0.13157895	0.5263158
ADJ	great	positive	98.0	86.0	5.0	7.0	0.8613861	0.05940594	0.07920792
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
V	hit	positive	38.0	8.0	7.0	23.0	0.2195122	0.19512194	0.58536583
ADJ	we're	positive	6.0	3.0	0.0	3.0	0.44444445	0.11111111	0.44444445
ADJ	4th	positive	146.0	51.0	21.0	74.0	0.3489933	0.147651	0.5033557
V	fired	positive	5.0	2.0	0.0	3.0	0.375	0.125	0.5
ADJ	I'd	positive	4.0	3.0	0.0	1.0	0.5714286	0.14285715	0.2857143
V	go	positive	312.0	104.0	60.0	148.0	0.33333334	0.1936508	0.47301587
V	think	positive	174.0	55.0	37.0	82.0	0.31638417	0.21468927	0.46892655
V	may	positive	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	have	positive	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	are	neutral	395.0	126.0	76.0	193.0	0.31909546	0.19346733	0.4874372
V	going	neutral	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	be	neutral	1027.0	407.0	179.0	441.0	0.3961165	0.17475729	0.4291262
ADJ	plenty	neutral	1.0	0.0	0.0	1.0	0.25	0.25	0.5
V	are	neutral	395.0	126.0	76.0	193.0	0.31909546	0.19346733	0.4874372
V	sucks	negative	9.0	0.0	9.0	0.0	0.083333336	0.8333333	0.083333336
V	might	negative	58.0	14.0	12.0	32.0	0.24590164	0.21311475	0.5409836
V	have	negative	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
V	hate	negative	20.0	0.0	16.0	4.0	0.04347826	0.73913044	0.2173913
V	have	negative	597.0	212.0	114.0	271.0	0.355	0.19166666	0.45333335
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.8902439	0.048780486	0.06097561
V	last	positive	209.0	83.0	36.0	90.0	0.3962264	0.1745283	0.4292453
V	enjoy	positive	18.0	15.0	0.0	3.0	0.7619048	0.04761905	0.1904762
V	tweeps	positive	2.0	1.0	0.0	1.0	0.4	0.2	0.4
V	do	positive	175.0	59.0	35.0	81.0	0.33707866	0.20224719	0.46067417
V	work	positive	23.0	9.0	2.0	12.0	0.3846154	0.115384616	0.5
V	Playing	neutral	11.0	2.0	2.0	7.0	0.21428572	0.21428572	0.5714286
V	lost	neutral	30.0	6.0	16.0	8.0	0.21212122	0.5151515	0.27272728
V	is	positive	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
ADJ	best	positive	124.0	103.0	9.0	12.0	0.81889766	0.07874016	0.10236221
ADJ	overall	positive	2.0	1.0	0.0	1.0	0.4	0.2	0.4
ADJ	1st	positive	311.0	109.0	65.0	137.0	0.35031846	0.21019109	0.43949044
ADJ	MataMagic	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	restocked	negative	1.0	0.0	1.0	0.0	0.25	0.5	0.25
V	going	negative	514.0	148.0	86.0	280.0	0.28820115	0.16827853	0.54352033
V	means	negative	14.0	6.0	4.0	4.0	0.4117647	0.29411766	0.29411766
V	can't	negative	41.0	18.0	16.0	7.0	0.4318182	0.38636363	0.18181819
V	afford	negative	5.0	2.0	3.0	0.0	0.375	0.5	0.125
V	is	neutral	1329.0	506.0	260.0	563.0	0.38063064	0.19594595	0.4234234
ADJ	deeper	neutral	3.0	0.0	1.0	2.0	0.16666667	0.33333334	0.5
V	missed	neutral	27.0	10.0	11.0	6.0	0.36666667	0.4	0.23333333
V	wake	neutral	10.0	4.0	2.0	4.0	0.3846154	0.23076923	0.3846154
V	forget	neutral	24.0	13.0	2.0	9.0	0.5185185	0.11111111	0.37037036
V	be	positive	1027.0	407.0	179.0	441.0	0.3961165	0.17475729	0.4291262
ADJ	ready	positive	76.0	32.0	6.0	38.0	0.4177215	0.088607594	0.49367088
V	head	positive	6.0	3.0	0.0	3.0	0.44444445	0.11111111	0.44444445
V	Breaking	positive	11.0	6.0	1.0	4.0	0.5	0.14285715	0.35714287
V	seeing	neutral	31.0	13.0	3.0	15.0	0.4117647	0.11764706	0.47058824
V	watching	neutral	105.0	47.0	14.0	44.0	0.44444445	0.1388889	0.41666666
V	think	neutral	174.0	55.0	37.0	82.0	0.31638417	0.21468927	0.46892655
V	may	neutral	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
V	need	neutral	84.0	22.0	14.0	48.0	0.26436782	0.1724138	0.5632184
V	watch	neutral	121.0	50.0	23.0	48.0	0.41129032	0.19354838	0.3951613
V	shall	positive	12.0	4.0	0.0	8.0	0.33333334	0.06666667	0.6
V	consist	positive	1.0	1.0	0.0	0.0	0.5	0.25	0.25
V	watching	positive	105.0	47.0	14.0	44.0	0.44444445	0.1388889	0.41666666
ADJ	Chinese	positive	5.0	1.0	0.0	4.0	0.25	0.125	0.625
ADJ	sweet	positive	9.0	8.0	0.0	1.0	0.75	0.083333336	0.16666667
V	know	neutral	179.0	58.0	35.0	86.0	0.32417583	0.1978022	0.47802198
V	sitting	neutral	6.0	2.0	2.0	2.0	0.33333334	0.33333334	0.33333334
V	listening	neutral	21.0	12.0	3.0	6.0	0.5416667	0.16666667	0.29166666
ADJ	typical	neutral	2.0	1.0	0.0	1.0	0.4	0.2	0.4
V	you're	neutral	10.0	4.0	3.0	3.0	0.3846154	0.30769232	0.30769232
ADJ	closest	neutral	4.0	2.0	0.0	2.0	0.42857143	0.14285715	0.42857143
V	heard	neutral	35.0	12.0	4.0	19.0	0.34210527	0.13157895	0.5263158
V	may	neutral	560.0	183.0	127.0	250.0	0.3268206	0.22735347	0.44582593
