rumble	0.5	0.083333336	0.41666666
assemble	0.5	0.25	0.25
were	0.37179488	0.20512821	0.42307693
gettin	0.5	0.25	0.25
strange	0.4	0.2	0.4
passes	0.25	0.25	0.5
small	0.23076923	0.07692308	0.6923077
act	0.375	0.125	0.5
new	0.34285715	0.12	0.5371429
clutch	0.25	0.25	0.5
Homegrown	0.25	0.5	0.25
missing	0.14285715	0.2857143	0.5714286
most	0.4074074	0.22222222	0.37037036
coming	0.4678899	0.09174312	0.44036698
perf	0.5	0.25	0.25
heard	0.34210527	0.13157895	0.5263158
we're	0.44444445	0.11111111	0.44444445
fired	0.375	0.125	0.5
I'd	0.5714286	0.14285715	0.2857143
plenty	0.25	0.25	0.5
last	0.3962264	0.1745283	0.4292453
enjoy	0.7619048	0.04761905	0.1904762
tweeps	0.4	0.2	0.4
work	0.3846154	0.115384616	0.5
Playing	0.21428572	0.21428572	0.5714286
lost	0.21212122	0.5151515	0.27272728
overall	0.4	0.2	0.4
MataMagic	0.5	0.25	0.25
restocked	0.25	0.5	0.25
can't	0.4318182	0.38636363	0.18181819
afford	0.375	0.5	0.125
deeper	0.16666667	0.33333334	0.5
missed	0.36666667	0.4	0.23333333
wake	0.3846154	0.23076923	0.3846154
forget	0.5185185	0.11111111	0.37037036
ready	0.4177215	0.088607594	0.49367088
head	0.44444445	0.11111111	0.44444445
Breaking	0.5	0.14285715	0.35714287
seeing	0.4117647	0.11764706	0.47058824
need	0.26436782	0.1724138	0.5632184
watch	0.41129032	0.19354838	0.3951613
shall	0.33333334	0.06666667	0.6
consist	0.5	0.25	0.25
Chinese	0.25	0.125	0.625
sweet	0.75	0.083333336	0.16666667
sitting	0.33333334	0.33333334	0.33333334
listening	0.5416667	0.16666667	0.29166666
typical	0.4	0.2	0.4
you're	0.3846154	0.30769232	0.30769232
closest	0.42857143	0.14285715	0.42857143
sign	0.15384616	0.15384616	0.6923077
same	0.2835821	0.17910448	0.53731346
air	0.2857143	0.2857143	0.42857143
been	0.3018868	0.2264151	0.4716981
good	0.8287293	0.12154696	0.049723756
played	0.29411766	0.23529412	0.47058824
can	0.4314721	0.13197969	0.43654823
Amazing	0.6363636	0.18181819	0.18181819
9th	0.2682927	0.2195122	0.5121951
feel	0.35135135	0.2972973	0.35135135
swore	0.25	0.25	0.5
wear	0.25	0.125	0.625
love	0.9390244	0.036585364	0.024390243
see's	0.5	0.25	0.25
PPPpolls	0.25	0.25	0.5
mentioned	0.375	0.125	0.5
releasing	0.2	0.2	0.6
abandoned	0.2	0.2	0.6
intended	0.2857143	0.14285715	0.5714286
sneaks	0.25	0.25	0.5
assists	0.2857143	0.14285715	0.5714286
2nd	0.3043478	0.17786561	0.51778656
Kick-off	0.5	0.25	0.25
alright	0.625	0.125	0.25
spurs	0.33333334	0.33333334	0.33333334
jan	0.4	0.4	0.2
extra	0.4117647	0.1764706	0.4117647
known	0.25	0.33333334	0.41666666
similar	0.14285715	0.2857143	0.5714286
many	0.36842105	0.2631579	0.36842105
First	0.53846157	0.07692308	0.3846154
fight	0.4	0.2	0.4
other	0.30357143	0.23214285	0.4642857
Damn	0.16666667	0.6666667	0.16666667
next	0.36283186	0.10619469	0.53097343
shit	0.2857143	0.42857143	0.2857143
crazy	0.5	0.21428572	0.2857143
long	0.34210527	0.05263158	0.6052632
Returns	0.25	0.25	0.5
Intense	0.25	0.25	0.5
Third	0.25	0.25	0.5
wef	0.25	0.25	0.5
annual	0.4117647	0.05882353	0.5294118
midwest	0.5	0.25	0.25
Turkish	0.5	0.25	0.25
Hoping	0.4	0.2	0.4
look	0.46153846	0.17948718	0.35897437
show	0.3939394	0.09090909	0.5151515
Jordon_Atkins	0.25	0.25	0.5
joe	0.25	0.25	0.5
gone	0.25	0.25	0.5
fails	0.25	0.5	0.25
2unite	0.25	0.5	0.25
divides	0.25	0.5	0.25
Nevada's	0.25	0.5	0.25
predicts	0.25	0.5	0.25
pays	0.33333334	0.33333334	0.33333334
moving	0.3	0.2	0.5
given	0.23076923	0.15384616	0.61538464
final	0.4347826	0.17391305	0.39130434
Calling	0.14285715	0.14285715	0.71428573
calling	0.125	0.375	0.5
shine	0.5	0.16666667	0.33333334
lets	0.42857143	0.14285715	0.42857143
tallied	0.25	0.25	0.5
announcing	0.16666667	0.16666667	0.6666667
starting	0.38235295	0.0882353	0.5294118
Untouchable	0.4	0.2	0.4
Check	0.27272728	0.060606062	0.6666667
old	0.2888889	0.17777778	0.53333336
ther	0.2	0.2	0.6
worst	0.15384616	0.61538464	0.23076923
PUMPED	0.5	0.25	0.25
open	0.21818182	0.10909091	0.6727273
found	0.2631579	0.2631579	0.47368422
injected	0.25	0.5	0.25
eased	0.25	0.25	0.5
pushed	0.3	0.3	0.4
powerful	0.33333334	0.16666667	0.5
managed	0.4	0.2	0.4
\	0.25641027	0.25641027	0.4871795
lose	0.3846154	0.3846154	0.23076923
relent	0.25	0.25	0.5
decent	0.33333334	0.11111111	0.5555556
ported	0.2	0.2	0.6
android	0.25	0.25	0.5
available	0.22857143	0.114285715	0.6571429
Introduced	0.25	0.25	0.5
bring	0.33333334	0.12820514	0.53846157
Great	0.8888889	0.037037037	0.074074075
Hate	0.5	0.25	0.25
eating	0.33333334	0.33333334	0.33333334
Greek	0.3846154	0.07692308	0.53846157
Are	0.29411766	0.11764706	0.5882353
shop	0.2	0.2	0.6
New	0.3	0.1	0.6
shopping	0.2	0.4	0.4
skeuomorphic	0.25	0.25	0.5
executive	0.2	0.2	0.6
busiest	0.25	0.25	0.5
_	0.5	0.25	0.25
hold	0.3125	0.125	0.5625
doing	0.42	0.16	0.42
HAVE	0.6	0.2	0.2
gay	0.5	0.2	0.3
lenakoncha	0.5	0.25	0.25
playing	0.3018868	0.20754717	0.49056605
having	0.3888889	0.2777778	0.33333334
honor	0.4	0.2	0.4
wish	0.6785714	0.071428575	0.25
bright	0.6363636	0.18181819	0.18181819
getexcited	0.5	0.25	0.25
Um	0.5	0.25	0.25
learned	0.45454547	0.18181819	0.36363637
taking	0.42424244	0.15151516	0.42424244
fucking	0.33333334	0.6111111	0.055555556
he's	0.4375	0.1875	0.375
happens	0.18181819	0.36363637	0.45454547
likely	0.15384616	0.15384616	0.6923077
return	0.18181819	0.09090909	0.72727275
HOPE_forHippies	0.5	0.25	0.25
wanted	0.35	0.15	0.5
fest	0.125	0.25	0.625
Valentine's	0.2	0.2	0.6
She's	0.71428573	0.14285715	0.14285715
gon	0.45454547	0.27272728	0.27272728
struggling	0.2	0.4	0.4
argue	0.5	0.25	0.25
amberrblack	0.5	0.25	0.25
fantastic	0.6666667	0.16666667	0.16666667
reunite	0.5	0.25	0.25
premieres	0.5714286	0.14285715	0.2857143
May	0.4857143	0.17142858	0.34285715
buy	0.31578946	0.078947365	0.6052632
bumping	0.5	0.25	0.25
hearing	0.36363637	0.27272728	0.36363637
combined	0.25	0.25	0.5
equals	0.25	0.25	0.5
busy	0.29411766	0.23529412	0.47058824
Welcome	0.42857143	0.14285715	0.42857143
17th	0.34375	0.09375	0.5625
defensive	0.6	0.2	0.2
human	0.25	0.25	0.5
east	0.33333334	0.11111111	0.5555556
nickjonas	0.6	0.2	0.2
HAPPY	0.7777778	0.11111111	0.11111111
apologizes	0.375	0.375	0.25
error-ridden	0.33333334	0.44444445	0.22222222
apologized	0.33333334	0.33333334	0.33333334
mobile	0.2857143	0.2857143	0.42857143
provided	0.2	0.2	0.6
shooting	0.375	0.125	0.5
teach	0.25	0.25	0.5
own	0.18181819	0.27272728	0.54545456
spend	0.42105263	0.15789473	0.42105263
take	0.23170732	0.18292683	0.58536583
offers	0.42857143	0.14285715	0.42857143
free	0.42105263	0.078947365	0.5
announced	0.32142857	0.10714286	0.5714286
calls	0.22222222	0.11111111	0.6666667
told	0.21428572	0.17857143	0.60714287
Signing	0.25	0.125	0.625
mysticvalley	0.25	0.25	0.5
bale	0.25	0.25	0.5
explode	0.16666667	0.33333334	0.5
avril's	0.25	0.25	0.5
skipped	0.6	0.2	0.2
went	0.42372882	0.13559322	0.44067797
Was	0.4	0.25	0.35
Game-by-Game	0.2	0.2	0.6
does	0.31428573	0.2857143	0.4
sound	0.2857143	0.071428575	0.64285713
rock	0.41666666	0.083333336	0.5
Mashed	0.25	0.25	0.5
Pick	0.33333334	0.16666667	0.5
turns	0.375	0.25	0.375
seems	0.35714287	0.14285715	0.5
done	0.5294118	0.20588236	0.2647059
pay	0.27272728	0.36363637	0.36363637
texted	0.33333334	0.16666667	0.5
reminding	0.5	0.25	0.25
ariaclemente	0.5	0.25	0.25
entitled	0.4	0.2	0.4
chrischris	0.25	0.5	0.25
Black	0.44444445	0.11111111	0.44444445
only	0.28947368	0.28947368	0.42105263
classical	0.5714286	0.14285715	0.2857143
repeat	0.6	0.2	0.2
Watching	0.5365854	0.12195122	0.34146342
brilliant	0.73333335	0.13333334	0.13333334
I've	0.33333334	0.44444445	0.22222222
seen	0.4347826	0.13043478	0.4347826
announce	0.44444445	0.11111111	0.44444445
female	0.16666667	0.33333334	0.5
leave	0.4375	0.125	0.4375
Most	0.42857143	0.2857143	0.2857143
common	0.14285715	0.42857143	0.42857143
being	0.33333334	0.26666668	0.4
unique	0.6666667	0.16666667	0.16666667
two-tone	0.5	0.25	0.25
don't	0.17460318	0.5873016	0.23809524
monitoring	0.16666667	0.16666667	0.6666667
senior	0.22222222	0.22222222	0.5555556
edged	0.25	0.25	0.5
creating	0.25	0.25	0.5
clear	0.2	0.2	0.6
pass	0.22222222	0.44444445	0.33333334
won	0.5588235	0.05882353	0.38235295
Best	0.42857143	0.2857143	0.2857143
19th	0.3548387	0.09677419	0.5483871
starred	0.25	0.25	0.5
say	0.3382353	0.30882353	0.3529412
wearing	0.30769232	0.23076923	0.46153846
getting	0.37037036	0.2037037	0.42592594
Help	0.2857143	0.2857143	0.42857143
fall	0.25	0.25	0.5
few	0.29032257	0.09677419	0.61290324
Find	0.13333334	0.13333334	0.73333335
am	0.32857144	0.22857143	0.44285715
seem	0.125	0.25	0.625
tryin	0.2	0.2	0.6
trying	0.08	0.28	0.64
draws	0.2	0.2	0.6
top	0.33333334	0.2	0.46666667
MISS	0.5	0.25	0.25
BETTER	0.5	0.25	0.25
GET	0.25	0.25	0.5
WILL	0.4	0.4	0.2
Took	0.2	0.4	0.4
figure	0.16666667	0.33333334	0.5
early	0.32	0.16	0.52
Sat	0.4	0.2	0.4
Nigerian	0.25	0.25	0.5
airing	0.16666667	0.16666667	0.6666667
international	0.15384616	0.07692308	0.7692308
Text	0.5714286	0.2857143	0.14285715
looking	0.5	0.18421052	0.31578946
late	0.18518518	0.2962963	0.5185185
Upset	0.2	0.6	0.2
Wake	0.2857143	0.5714286	0.14285715
earlier	0.18181819	0.27272728	0.54545456
red	0.42105263	0.31578946	0.2631579
bored	0.125	0.625	0.25
rave	0.33333334	0.5	0.16666667
dangerous	0.2	0.6	0.2
loving	0.71428573	0.14285715	0.14285715
like	0.57894737	0.10526316	0.31578946
attend	0.15	0.1	0.75
rocky	0.25	0.25	0.5
solo	0.5	0.25	0.25
public	0.16666667	0.16666667	0.6666667
allow	0.2857143	0.2857143	0.42857143
Is	0.31428573	0.25714287	0.42857143
bad	0.21052632	0.57894737	0.21052632
jealous	0.14285715	0.71428573	0.14285715
sad	0.04761905	0.85714287	0.0952381
walked	0.22222222	0.44444445	0.33333334
commemorates	0.5	0.25	0.25
voted	0.25	0.25	0.5
must	0.3478261	0.3043478	0.3478261
wait	0.42857143	0.26190478	0.30952382
Thinking	0.5714286	0.14285715	0.2857143
finish	0.56	0.16	0.28
prepare	0.36363637	0.18181819	0.45454547
Indian	0.25	0.25	0.5
Hilarious	0.5	0.25	0.25
sumeetkulkarni	0.25	0.25	0.5
ends	0.14285715	0.14285715	0.71428573
reminded	0.22222222	0.44444445	0.33333334
read	0.44444445	0.11111111	0.44444445
picked	0.44444445	0.33333334	0.22222222
wrote	0.22222222	0.33333334	0.44444445
cry	0.14285715	0.71428573	0.14285715
northern	0.4	0.2	0.4
payed	0.4	0.2	0.4
finished	0.23809524	0.1904762	0.5714286
rehearsing	0.33333334	0.16666667	0.5
shout	0.4	0.2	0.4
posted	0.23076923	0.07692308	0.6923077
wed	0.4	0.06666667	0.53333336
making	0.5	0.07692308	0.42307693
young	0.46666667	0.06666667	0.46666667
bigger	0.14285715	0.42857143	0.42857143
55mm	0.25	0.25	0.5
planned	0.22222222	0.11111111	0.6666667
Think	0.33333334	0.2	0.46666667
try	0.32258064	0.09677419	0.58064514
running	0.11764706	0.29411766	0.5882353
handle	0.33333334	0.33333334	0.33333334
put	0.2682927	0.29268292	0.4390244
quarantine	0.25	0.25	0.5
pledges	0.25	0.25	0.5
improve	0.25	0.25	0.5
Full	0.42857143	0.14285715	0.42857143
convicted	0.16666667	0.33333334	0.5
whenwillitend	0.25	0.25	0.5
charged	0.1	0.3	0.6
minimal	0.25	0.25	0.5
reported	0.22222222	0.22222222	0.5555556
Rest	0.23076923	0.23076923	0.53846157
feels	0.2	0.6	0.2
forgotten	0.33333334	0.33333334	0.33333334
Lets	0.375	0.25	0.375
founding	0.25	0.5	0.25
clash	0.2	0.4	0.4
marking	0.25	0.5	0.25
89th	0.4	0.4	0.2
participating	0.5	0.25	0.25
drafts	0.4	0.4	0.2
happy	0.8679245	0.0754717	0.056603774
LETS	0.5	0.25	0.25
GO	0.4	0.4	0.2
witheredhand	0.25	0.25	0.5
paid	0.5	0.25	0.25
recall	0.4	0.2	0.4
personal	0.5	0.25	0.25
care	0.33333334	0.5	0.16666667
cheap	0.4	0.4	0.2
shaking	0.25	0.5	0.25
rising	0.5	0.25	0.25
warmer	0.25	0.5	0.25
16th	0.45833334	0.20833333	0.33333334
hosting	0.14285715	0.14285715	0.71428573
hopes	0.2	0.2	0.6
uplift	0.25	0.25	0.5
affected	0.4	0.2	0.4
23rd	0.3529412	0.05882353	0.5882353
assure	0.6	0.2	0.2
capable	0.5	0.16666667	0.33333334
help	0.29166666	0.16666667	0.5416667
less	0.44444445	0.22222222	0.33333334
mean	0.26086956	0.3478261	0.39130434
steal	0.16666667	0.33333334	0.5
OKC's	0.25	0.5	0.25
tipoff	0.25	0.5	0.25
real	0.43589744	0.17948718	0.3846154
solid	0.5714286	0.14285715	0.2857143
realized	0.36363637	0.18181819	0.45454547
funniest	0.5	0.16666667	0.33333334
wanna	0.36	0.04	0.6
Did	0.25	0.17857143	0.5714286
attractive	0.2	0.4	0.4
callmecrazy	0.25	0.5	0.25
better	0.779661	0.118644066	0.10169491
glad	0.9047619	0.04761905	0.04761905
helping	0.42857143	0.2857143	0.2857143
Mass	0.30769232	0.07692308	0.61538464
healed	0.25	0.25	0.5
Going	0.64285713	0.0952381	0.26190478
walking	0.33333334	0.33333334	0.33333334
jumping	0.33333334	0.16666667	0.5
Remember	0.2777778	0.055555556	0.6666667
liked	0.71428573	0.14285715	0.14285715
Tuesday's	0.5	0.25	0.25
white	0.21428572	0.2857143	0.5
fly	0.25	0.25	0.5
interesting	0.88235295	0.05882353	0.05882353
hulu	0.2	0.2	0.6
Launch	0.16666667	0.16666667	0.6666667
Added	0.2	0.2	0.6
funny	0.6818182	0.18181819	0.13636364
Played	0.2857143	0.2857143	0.42857143
Bring	0.44	0.16	0.4
matching	0.4	0.2	0.4
pre-season	0.2	0.2	0.6
Give	0.11111111	0.22222222	0.6666667
beautiful	0.7222222	0.055555556	0.22222222
fond	0.5	0.25	0.25
envy	0.5	0.25	0.25
cancelling	0.5	0.25	0.25
stop	0.6111111	0.22222222	0.16666667
snowing	0.5	0.25	0.25
drive	0.3	0.4	0.3
appreciate	0.75	0.125	0.125
cant	0.8	0.15	0.05
angelinvestor	0.5	0.25	0.25
least	0.3181818	0.3181818	0.36363637
kick	0.61538464	0.15384616	0.23076923
inviting	0.4	0.2	0.4
join	0.25641027	0.051282052	0.6923077
hoping	0.3809524	0.23809524	0.3809524
Ronaldo's	0.25	0.5	0.25
serious	0.16666667	0.5833333	0.25
Bestie	0.5	0.25	0.25
Seems	0.4	0.4	0.2
Bsociallyactive	0.5	0.25	0.25
Preparing	0.2	0.2	0.6
sucking	0.33333334	0.5	0.16666667
ask	0.35714287	0.21428572	0.42857143
winningest	0.5	0.25	0.25
footbal	0.5	0.25	0.25
continue	0.5	0.21428572	0.2857143
proved	0.33333334	0.5	0.16666667
clueless	0.2	0.6	0.2
enjoying	0.7	0.1	0.2
fooked	0.5	0.25	0.25
legendary	0.375	0.375	0.25
touring	0.4	0.2	0.4
Can	0.41666666	0.083333336	0.5
please	0.46153846	0.17307693	0.3653846
elected	0.61538464	0.15384616	0.23076923
move	0.22727273	0.22727273	0.54545456
opens	0.18181819	0.09090909	0.72727275
called	0.2	0.26666668	0.53333336
tcswagg	0.25	0.5	0.25
hcafc	0.25	0.25	0.5
side	0.4	0.2	0.4
face	0.24	0.12	0.64
half-yard	0.25	0.25	0.5
throws	0.2	0.4	0.4
betting	0.4	0.2	0.4
wets	0.25	0.25	0.5
sees	0.5	0.16666667	0.33333334
whopping	0.25	0.25	0.5
waheed	0.25	0.5	0.25
proposed	0.25	0.5	0.25
prior	0.25	0.5	0.25
controversial	0.2	0.4	0.4
refrained	0.25	0.5	0.25
joining	0.3	0.2	0.5
booked	0.33333334	0.33333334	0.33333334
Die	0.44444445	0.11111111	0.44444445
That's	0.53333336	0.2	0.26666668
Pray	0.5	0.25	0.25
riding	0.33333334	0.33333334	0.33333334
random	0.33333334	0.44444445	0.22222222
goes	0.4074074	0.22222222	0.37037036
cause	0.27272728	0.18181819	0.54545456
needs	0.25925925	0.2962963	0.44444445
glorious	0.72727275	0.09090909	0.18181819
25th	0.43243244	0.08108108	0.4864865
Shout	0.5714286	0.14285715	0.2857143
fights	0.5	0.25	0.25
He's	0.3	0.2	0.5
full	0.45714286	0.2	0.34285715
blown	0.5714286	0.14285715	0.2857143
signing	0.33333334	0.11111111	0.5555556
Starting	0.375	0.25	0.375
wicked	0.42857143	0.2857143	0.2857143
Yay	0.6	0.2	0.2
wonder	0.083333336	0.25	0.6666667
thinking	0.29411766	0.1764706	0.5294118
total	0.5	0.33333334	0.16666667
complete	0.41666666	0.25	0.33333334
Sad	0.22222222	0.5555556	0.22222222
guess	0.2413793	0.37931034	0.37931034
stronger	0.25	0.5	0.25
Spurs	0.25	0.5	0.25
muscling	0.25	0.5	0.25
started	0.28	0.2	0.52
scored	0.29411766	0.29411766	0.4117647
28th	0.5	0.055555556	0.44444445
National	0.25	0.25	0.5
irritating	0.5	0.25	0.25
terrible	0.11111111	0.7777778	0.11111111
Heh	0.25	0.25	0.5
remembered	0.33333334	0.44444445	0.22222222
forgot	0.29411766	0.4117647	0.29411766
Guess	0.375	0.125	0.5
Gambled	0.5	0.25	0.25
chdn	0.5	0.25	0.25
Wed	0.46666667	0.13333334	0.4
gross	0.5	0.25	0.25
prepares	0.16666667	0.16666667	0.6666667
fancy	0.3	0.3	0.4
compare	0.14285715	0.14285715	0.71428573
filmed	0.4	0.4	0.2
okay	0.5625	0.25	0.1875
fail	0.14285715	0.5714286	0.2857143
Were	0.5714286	0.14285715	0.2857143
clean	0.71428573	0.14285715	0.14285715
welcome	0.75	0.0625	0.1875
Last	0.27027026	0.10810811	0.6216216
hectic	0.25	0.25	0.5
Gets	0.16666667	0.16666667	0.6666667
located	0.4	0.4	0.2
Anonymous	0.23076923	0.23076923	0.53846157
uploaded	0.2	0.2	0.6
photo	0.2857143	0.2857143	0.42857143
waiting	0.4347826	0.26086956	0.3043478
famous	0.25	0.375	0.375
returned	0.2	0.2	0.6
met	0.35714287	0.35714287	0.2857143
wasnt	0.25	0.25	0.5
wasn't	0.33333334	0.33333334	0.33333334
canceled	0.16666667	0.6666667	0.16666667
supposed	0.3	0.3	0.4
rescheduled	0.2	0.6	0.2
interested	0.5555556	0.11111111	0.33333334
mancs	0.25	0.25	0.5
able	0.3809524	0.33333334	0.2857143
vote	0.25	0.25	0.5
support	0.6111111	0.16666667	0.22222222
raw	0.33333334	0.33333334	0.33333334
stressed	0.25	0.25	0.5
finishing	0.25	0.25	0.5
minimise	0.25	0.25	0.5
due	0.16666667	0.29166666	0.5416667
>	0.18584071	0.03539823	0.7787611
led	0.2	0.2	0.6
Scowls	0.5	0.25	0.25
laughed	0.6666667	0.16666667	0.16666667
manning	0.5	0.25	0.25
picks	0.4	0.4	0.2
loose	0.2	0.4	0.4
allowed	0.125	0.5	0.375
foul	0.25	0.625	0.125
reclaim	0.25	0.5	0.25
obvious	0.33333334	0.33333334	0.33333334
front	0.5	0.3	0.2
made	0.42857143	0.12857144	0.44285715
could've	0.25	0.25	0.5
eatin	0.25	0.25	0.5
bday	0.25	0.5	0.25
cancelled	0.22222222	0.6666667	0.11111111
close	0.44444445	0.16666667	0.3888889
hear	0.23529412	0.23529412	0.5294118
xxx	0.5	0.25	0.25
parked	0.25	0.25	0.5
travels	0.2	0.2	0.6
faring	0.25	0.25	0.5
curb	0.25	0.25	0.5
owned	0.33333334	0.33333334	0.33333334
Leaving	0.42857143	0.14285715	0.42857143
participate	0.16666667	0.16666667	0.6666667
change	0.21428572	0.35714287	0.42857143
Had	0.625	0.0625	0.3125
wonderful	0.75	0.125	0.125
Selective	0.5	0.25	0.25
sarahjenne	0.25	0.25	0.5
recent	0.2	0.2	0.6
include	0.2857143	0.14285715	0.5714286
