V	play	neutral	118.0	32.0	19.0	67.0	0.0029024943	0.0036405441	0.004917792	11025.0	5219.0	13624.0
V	http	neutral	693.0	143.0	57.0	493.0	0.012970521	0.010921633	0.036186144	11025.0	5219.0	13624.0
V	want	positive	181.0	50.0	39.0	92.0	0.0045351475	0.007472696	0.006752789	11025.0	5219.0	13624.0
V	pop	positive	7.0	2.0	0.0	5.0	1.8140589E-4	0.0	3.6699942E-4	11025.0	5219.0	13624.0
V	have	positive	597.0	212.0	114.0	271.0	0.019229025	0.021843266	0.019891368	11025.0	5219.0	13624.0
V	chapel	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	should	positive	90.0	29.0	17.0	44.0	0.0026303856	0.0032573289	0.0032295948	11025.0	5219.0	13624.0
V	come	positive	152.0	70.0	16.0	66.0	0.0063492064	0.0030657214	0.004844392	11025.0	5219.0	13624.0
V	shes	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
ADJ	great	positive	98.0	86.0	5.0	7.0	0.0078004533	9.580379E-4	5.137992E-4	11025.0	5219.0	13624.0
V	tell	positive	38.0	11.0	6.0	21.0	9.977324E-4	0.0011496455	0.0015413975	11025.0	5219.0	13624.0
V	asked	positive	19.0	2.0	3.0	14.0	1.8140589E-4	5.7482277E-4	0.0010275984	11025.0	5219.0	13624.0
V	is	neutral	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
ADJ	odd	neutral	4.0	0.0	1.0	3.0	0.0	1.9160759E-4	2.2019965E-4	11025.0	5219.0	13624.0
ADJ	true	neutral	30.0	11.0	3.0	16.0	9.977324E-4	5.7482277E-4	0.0011743981	11025.0	5219.0	13624.0
V	becomes	neutral	2.0	0.0	0.0	2.0	0.0	0.0	1.4679976E-4	11025.0	5219.0	13624.0
ADJ	big	neutral	61.0	35.0	3.0	23.0	0.0031746032	5.7482277E-4	0.0016881973	11025.0	5219.0	13624.0
V	could	neutral	54.0	24.0	5.0	25.0	0.0021768708	9.580379E-4	0.0018349971	11025.0	5219.0	13624.0
V	sing	neutral	10.0	4.0	1.0	5.0	3.6281178E-4	1.9160759E-4	3.6699942E-4	11025.0	5219.0	13624.0
ADJ	global	neutral	3.0	0.0	1.0	2.0	0.0	1.9160759E-4	1.4679976E-4	11025.0	5219.0	13624.0
V	http	neutral	693.0	143.0	57.0	493.0	0.012970521	0.010921633	0.036186144	11025.0	5219.0	13624.0
V	is	positive	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
ADJ	amazing	positive	33.0	33.0	0.0	0.0	0.0029931972	0.0	0.0	11025.0	5219.0	13624.0
ADJ	lanky	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	saw	positive	46.0	19.0	4.0	23.0	0.001723356	7.6643034E-4	0.0016881973	11025.0	5219.0	13624.0
V	was	positive	454.0	143.0	116.0	195.0	0.012970521	0.02222648	0.014312977	11025.0	5219.0	13624.0
ADJ	amazing	positive	33.0	33.0	0.0	0.0	0.0029931972	0.0	0.0	11025.0	5219.0	13624.0
V	is	neutral	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
V	ranked	neutral	4.0	0.0	1.0	3.0	0.0	1.9160759E-4	2.2019965E-4	11025.0	5219.0	13624.0
ADJ	4th	neutral	146.0	51.0	21.0	74.0	0.0046258504	0.004023759	0.0054315915	11025.0	5219.0	13624.0
ADJ	all-time	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	including	neutral	11.0	2.0	1.0	8.0	1.8140589E-4	1.9160759E-4	5.8719906E-4	11025.0	5219.0	13624.0
ADJ	Good	positive	72.0	64.0	2.0	6.0	0.0058049886	3.8321517E-4	4.403993E-4	11025.0	5219.0	13624.0
V	is	positive	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
V	going	positive	514.0	148.0	86.0	280.0	0.013424036	0.016478252	0.020551967	11025.0	5219.0	13624.0
V	be	positive	1027.0	407.0	179.0	441.0	0.0369161	0.034297757	0.03236935	11025.0	5219.0	13624.0
ADJ	Fantastic	positive	4.0	3.0	0.0	1.0	2.7210885E-4	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	Expect	neutral	3.0	1.0	0.0	2.0	9.0702946E-5	0.0	1.4679976E-4	11025.0	5219.0	13624.0
ADJ	light-moderate	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	have	neutral	597.0	212.0	114.0	271.0	0.019229025	0.021843266	0.019891368	11025.0	5219.0	13624.0
V	Expect	neutral	3.0	1.0	0.0	2.0	9.0702946E-5	0.0	1.4679976E-4	11025.0	5219.0	13624.0
ADJ	fair	neutral	5.0	0.0	2.0	3.0	0.0	3.8321517E-4	2.2019965E-4	11025.0	5219.0	13624.0
V	left	positive	50.0	15.0	5.0	30.0	0.0013605442	9.580379E-4	0.0022019965	11025.0	5219.0	13624.0
V	miss	positive	67.0	36.0	17.0	14.0	0.0032653061	0.0032573289	0.0010275984	11025.0	5219.0	13624.0
V	Hit	positive	3.0	1.0	0.0	2.0	9.0702946E-5	0.0	1.4679976E-4	11025.0	5219.0	13624.0
V	said	negative	91.0	8.0	21.0	62.0	7.2562357E-4	0.004023759	0.0045507927	11025.0	5219.0	13624.0
V	has	negative	190.0	59.0	36.0	95.0	0.005351474	0.0068978732	0.006972989	11025.0	5219.0	13624.0
V	turn	negative	17.0	6.0	5.0	6.0	5.442177E-4	9.580379E-4	4.403993E-4	11025.0	5219.0	13624.0
V	has	negative	190.0	59.0	36.0	95.0	0.005351474	0.0068978732	0.006972989	11025.0	5219.0	13624.0
V	consisted	negative	1.0	0.0	1.0	0.0	0.0	1.9160759E-4	0.0	11025.0	5219.0	13624.0
V	watching	negative	105.0	47.0	14.0	44.0	0.0042630387	0.0026825063	0.0032295948	11025.0	5219.0	13624.0
V	throw	negative	9.0	0.0	5.0	4.0	0.0	9.580379E-4	2.9359953E-4	11025.0	5219.0	13624.0
ADJ	whaa	negative	1.0	0.0	1.0	0.0	0.0	1.9160759E-4	0.0	11025.0	5219.0	13624.0
V	is	negative	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
ADJ	hard	negative	12.0	3.0	6.0	3.0	2.7210885E-4	0.0011496455	2.2019965E-4	11025.0	5219.0	13624.0
V	find	negative	39.0	10.0	8.0	21.0	9.070295E-4	0.0015328607	0.0015413975	11025.0	5219.0	13624.0
V	Went	negative	8.0	6.0	1.0	1.0	5.442177E-4	1.9160759E-4	7.339988E-5	11025.0	5219.0	13624.0
V	Will	negative	26.0	8.0	3.0	15.0	7.2562357E-4	5.7482277E-4	0.0011009983	11025.0	5219.0	13624.0
V	search	negative	1.0	0.0	1.0	0.0	0.0	1.9160759E-4	0.0	11025.0	5219.0	13624.0
V	be	neutral	1027.0	407.0	179.0	441.0	0.0369161	0.034297757	0.03236935	11025.0	5219.0	13624.0
V	BE	neutral	7.0	4.0	2.0	1.0	3.6281178E-4	3.8321517E-4	7.339988E-5	11025.0	5219.0	13624.0
V	may	neutral	560.0	183.0	127.0	250.0	0.01659864	0.024334164	0.01834997	11025.0	5219.0	13624.0
V	cost	neutral	5.0	0.0	3.0	2.0	0.0	5.7482277E-4	1.4679976E-4	11025.0	5219.0	13624.0
ADJ	more	neutral	97.0	36.0	13.0	48.0	0.0032653061	0.0024908986	0.0035231945	11025.0	5219.0	13624.0
V	would	neutral	126.0	55.0	25.0	46.0	0.004988662	0.0047901897	0.0033763945	11025.0	5219.0	13624.0
V	see	neutral	381.0	199.0	42.0	140.0	0.018049886	0.008047518	0.010275983	11025.0	5219.0	13624.0
V	play	neutral	118.0	32.0	19.0	67.0	0.0029024943	0.0036405441	0.004917792	11025.0	5219.0	13624.0
V	start	positive	53.0	22.0	7.0	24.0	0.0019954648	0.0013412532	0.0017615972	11025.0	5219.0	13624.0
V	working	positive	20.0	7.0	2.0	11.0	6.349206E-4	3.8321517E-4	8.073987E-4	11025.0	5219.0	13624.0
V	comes	positive	36.0	14.0	8.0	14.0	0.0012698412	0.0015328607	0.0010275984	11025.0	5219.0	13624.0
V	means	positive	14.0	6.0	4.0	4.0	5.442177E-4	7.6643034E-4	2.9359953E-4	11025.0	5219.0	13624.0
V	had	positive	128.0	37.0	26.0	65.0	0.003356009	0.004981797	0.0047709923	11025.0	5219.0	13624.0
V	needed	positive	11.0	4.0	3.0	4.0	3.6281178E-4	5.7482277E-4	2.9359953E-4	11025.0	5219.0	13624.0
V	may	positive	560.0	183.0	127.0	250.0	0.01659864	0.024334164	0.01834997	11025.0	5219.0	13624.0
V	get	positive	324.0	106.0	61.0	157.0	0.009614512	0.011688063	0.011523781	11025.0	5219.0	13624.0
V	benched	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	thought	positive	28.0	10.0	7.0	11.0	9.070295E-4	0.0013412532	8.073987E-4	11025.0	5219.0	13624.0
V	was	positive	454.0	143.0	116.0	195.0	0.012970521	0.02222648	0.014312977	11025.0	5219.0	13624.0
V	win	positive	108.0	54.0	12.0	42.0	0.004897959	0.002299291	0.003082795	11025.0	5219.0	13624.0
V	watching	positive	105.0	47.0	14.0	44.0	0.0042630387	0.0026825063	0.0032295948	11025.0	5219.0	13624.0
V	may	positive	560.0	183.0	127.0	250.0	0.01659864	0.024334164	0.01834997	11025.0	5219.0	13624.0
V	have	positive	597.0	212.0	114.0	271.0	0.019229025	0.021843266	0.019891368	11025.0	5219.0	13624.0
V	had	positive	128.0	37.0	26.0	65.0	0.003356009	0.004981797	0.0047709923	11025.0	5219.0	13624.0
ADJ	little	positive	36.0	14.0	5.0	17.0	0.0012698412	9.580379E-4	0.001247798	11025.0	5219.0	13624.0
ADJ	much	positive	28.0	14.0	10.0	4.0	0.0012698412	0.0019160758	2.9359953E-4	11025.0	5219.0	13624.0
V	http	positive	693.0	143.0	57.0	493.0	0.012970521	0.010921633	0.036186144	11025.0	5219.0	13624.0
ADJ	nice	positive	32.0	26.0	1.0	5.0	0.0023582766	1.9160759E-4	3.6699942E-4	11025.0	5219.0	13624.0
ADJ	tempting	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	go	positive	312.0	104.0	60.0	148.0	0.0094331065	0.011496455	0.010863183	11025.0	5219.0	13624.0
V	Hmmmm	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	may	positive	560.0	183.0	127.0	250.0	0.01659864	0.024334164	0.01834997	11025.0	5219.0	13624.0
V	do	positive	175.0	59.0	35.0	81.0	0.005351474	0.0067062657	0.0059453906	11025.0	5219.0	13624.0
ADJ	Huge	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	http	neutral	693.0	143.0	57.0	493.0	0.012970521	0.010921633	0.036186144	11025.0	5219.0	13624.0
V	know	positive	179.0	58.0	35.0	86.0	0.005260771	0.0067062657	0.00631239	11025.0	5219.0	13624.0
V	is	positive	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
V	lies	negative	5.0	0.0	2.0	3.0	0.0	3.8321517E-4	2.2019965E-4	11025.0	5219.0	13624.0
ADJ	1st	negative	311.0	109.0	65.0	137.0	0.0098866215	0.012454493	0.010055784	11025.0	5219.0	13624.0
V	said	negative	91.0	8.0	21.0	62.0	7.2562357E-4	0.004023759	0.0045507927	11025.0	5219.0	13624.0
V	was	negative	454.0	143.0	116.0	195.0	0.012970521	0.02222648	0.014312977	11025.0	5219.0	13624.0
V	saying	negative	24.0	9.0	7.0	8.0	8.1632653E-4	0.0013412532	5.8719906E-4	11025.0	5219.0	13624.0
ADJ	weird	negative	10.0	1.0	3.0	6.0	9.0702946E-5	5.7482277E-4	4.403993E-4	11025.0	5219.0	13624.0
V	was	negative	454.0	143.0	116.0	195.0	0.012970521	0.02222648	0.014312977	11025.0	5219.0	13624.0
ADJ	big	negative	61.0	35.0	3.0	23.0	0.0031746032	5.7482277E-4	0.0016881973	11025.0	5219.0	13624.0
V	get	negative	324.0	106.0	61.0	157.0	0.009614512	0.011688063	0.011523781	11025.0	5219.0	13624.0
V	going	negative	514.0	148.0	86.0	280.0	0.013424036	0.016478252	0.020551967	11025.0	5219.0	13624.0
ADJ	tantrak	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	going	positive	514.0	148.0	86.0	280.0	0.013424036	0.016478252	0.020551967	11025.0	5219.0	13624.0
V	is	positive	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
V	want	positive	181.0	50.0	39.0	92.0	0.0045351475	0.007472696	0.006752789	11025.0	5219.0	13624.0
V	see	positive	381.0	199.0	42.0	140.0	0.018049886	0.008047518	0.010275983	11025.0	5219.0	13624.0
V	live	positive	81.0	23.0	5.0	53.0	0.0020861677	9.580379E-4	0.0038901938	11025.0	5219.0	13624.0
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.0065306122	5.7482277E-4	2.9359953E-4	11025.0	5219.0	13624.0
ADJ	20th	positive	18.0	9.0	0.0	9.0	8.1632653E-4	0.0	6.605989E-4	11025.0	5219.0	13624.0
V	Dream	negative	2.0	1.0	1.0	0.0	9.0702946E-5	1.9160759E-4	0.0	11025.0	5219.0	13624.0
V	sucks	negative	9.0	0.0	9.0	0.0	0.0	0.0017244683	0.0	11025.0	5219.0	13624.0
V	compared	negative	7.0	0.0	5.0	2.0	0.0	9.580379E-4	1.4679976E-4	11025.0	5219.0	13624.0
ADJ	1st	negative	311.0	109.0	65.0	137.0	0.0098866215	0.012454493	0.010055784	11025.0	5219.0	13624.0
V	Egypt's	neutral	2.0	0.0	0.0	2.0	0.0	0.0	1.4679976E-4	11025.0	5219.0	13624.0
ADJ	Muslim	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	instructed	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	http	neutral	693.0	143.0	57.0	493.0	0.012970521	0.010921633	0.036186144	11025.0	5219.0	13624.0
V	C'mon	neutral	24.0	4.0	11.0	9.0	3.6281178E-4	0.0021076836	6.605989E-4	11025.0	5219.0	13624.0
V	got	neutral	160.0	63.0	24.0	73.0	0.0057142857	0.004598582	0.005358191	11025.0	5219.0	13624.0
V	tagged	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	looks	neutral	30.0	12.0	7.0	11.0	0.0010884354	0.0013412532	8.073987E-4	11025.0	5219.0	13624.0
V	was	neutral	454.0	143.0	116.0	195.0	0.012970521	0.02222648	0.014312977	11025.0	5219.0	13624.0
V	researching	neutral	1.0	0.0	0.0	1.0	0.0	0.0	7.339988E-5	11025.0	5219.0	13624.0
V	think	negative	174.0	55.0	37.0	82.0	0.004988662	0.0070894808	0.0060187904	11025.0	5219.0	13624.0
V	will	negative	525.0	165.0	61.0	299.0	0.014965987	0.011688063	0.021946564	11025.0	5219.0	13624.0
V	beat	negative	36.0	19.0	4.0	13.0	0.001723356	7.6643034E-4	9.541985E-4	11025.0	5219.0	13624.0
ADJ	sure	negative	77.0	30.0	12.0	35.0	0.0027210885	0.002299291	0.0025689958	11025.0	5219.0	13624.0
V	is	negative	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
V	implode	negative	2.0	0.0	2.0	0.0	0.0	3.8321517E-4	0.0	11025.0	5219.0	13624.0
ADJ	first	neutral	125.0	43.0	17.0	65.0	0.0039002267	0.0032573289	0.0047709923	11025.0	5219.0	13624.0
V	held	neutral	14.0	4.0	1.0	9.0	3.6281178E-4	1.9160759E-4	6.605989E-4	11025.0	5219.0	13624.0
V	beat	neutral	36.0	19.0	4.0	13.0	0.001723356	7.6643034E-4	9.541985E-4	11025.0	5219.0	13624.0
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.0065306122	5.7482277E-4	2.9359953E-4	11025.0	5219.0	13624.0
ADJ	3rd	positive	112.0	36.0	20.0	56.0	0.0032653061	0.0038321516	0.0041103936	11025.0	5219.0	13624.0
V	have	positive	597.0	212.0	114.0	271.0	0.019229025	0.021843266	0.019891368	11025.0	5219.0	13624.0
V	studied	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	going	positive	514.0	148.0	86.0	280.0	0.013424036	0.016478252	0.020551967	11025.0	5219.0	13624.0
V	did	positive	72.0	18.0	19.0	35.0	0.0016326531	0.0036405441	0.0025689958	11025.0	5219.0	13624.0
ADJ	<	positive	110.0	40.0	33.0	37.0	0.003628118	0.0063230502	0.0027157958	11025.0	5219.0	13624.0
ADJ	Good	positive	72.0	64.0	2.0	6.0	0.0058049886	3.8321517E-4	4.403993E-4	11025.0	5219.0	13624.0
V	is	positive	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
ADJ	fragile	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	We're	positive	13.0	6.0	1.0	6.0	5.442177E-4	1.9160759E-4	4.403993E-4	11025.0	5219.0	13624.0
V	guaranteed	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	give	positive	54.0	16.0	11.0	27.0	0.0014512471	0.0021076836	0.001981797	11025.0	5219.0	13624.0
V	got	positive	160.0	63.0	24.0	73.0	0.0057142857	0.004598582	0.005358191	11025.0	5219.0	13624.0
V	Do	positive	31.0	11.0	3.0	17.0	9.977324E-4	5.7482277E-4	0.001247798	11025.0	5219.0	13624.0
V	come	positive	152.0	70.0	16.0	66.0	0.0063492064	0.0030657214	0.004844392	11025.0	5219.0	13624.0
V	want	positive	181.0	50.0	39.0	92.0	0.0045351475	0.007472696	0.006752789	11025.0	5219.0	13624.0
V	come	positive	152.0	70.0	16.0	66.0	0.0063492064	0.0030657214	0.004844392	11025.0	5219.0	13624.0
V	wondered	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	btwn	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	faired	positive	1.0	1.0	0.0	0.0	9.0702946E-5	0.0	0.0	11025.0	5219.0	13624.0
V	have	positive	597.0	212.0	114.0	271.0	0.019229025	0.021843266	0.019891368	11025.0	5219.0	13624.0
V	Thank	positive	18.0	17.0	1.0	0.0	0.0015419502	1.9160759E-4	0.0	11025.0	5219.0	13624.0
V	call	negative	27.0	9.0	7.0	11.0	8.1632653E-4	0.0013412532	8.073987E-4	11025.0	5219.0	13624.0
V	givng	negative	1.0	0.0	1.0	0.0	0.0	1.9160759E-4	0.0	11025.0	5219.0	13624.0
ADJ	GOOD	negative	1.0	0.0	1.0	0.0	0.0	1.9160759E-4	0.0	11025.0	5219.0	13624.0
V	might	negative	58.0	14.0	12.0	32.0	0.0012698412	0.002299291	0.0023487962	11025.0	5219.0	13624.0
V	go	negative	312.0	104.0	60.0	148.0	0.0094331065	0.011496455	0.010863183	11025.0	5219.0	13624.0
V	named	neutral	14.0	4.0	2.0	8.0	3.6281178E-4	3.8321517E-4	5.8719906E-4	11025.0	5219.0	13624.0
V	It's	neutral	21.0	12.0	5.0	4.0	0.0010884354	9.580379E-4	2.9359953E-4	11025.0	5219.0	13624.0
ADJ	5th	neutral	45.0	16.0	13.0	16.0	0.0014512471	0.0024908986	0.0011743981	11025.0	5219.0	13624.0
ADJ	such	neutral	13.0	7.0	1.0	5.0	6.349206E-4	1.9160759E-4	3.6699942E-4	11025.0	5219.0	13624.0
ADJ	second	neutral	15.0	2.0	3.0	10.0	1.8140589E-4	5.7482277E-4	7.3399884E-4	11025.0	5219.0	13624.0
V	tied	neutral	6.0	2.0	0.0	4.0	1.8140589E-4	0.0	2.9359953E-4	11025.0	5219.0	13624.0
V	is	neutral	1329.0	506.0	260.0	563.0	0.045895692	0.049817972	0.041324135	11025.0	5219.0	13624.0
V	bringing	neutral	14.0	5.0	0.0	9.0	4.5351475E-4	0.0	6.605989E-4	11025.0	5219.0	13624.0
ADJ	6th	neutral	71.0	21.0	8.0	42.0	0.0019047619	0.0015328607	0.003082795	11025.0	5219.0	13624.0
V	Get	neutral	40.0	23.0	1.0	16.0	0.0020861677	1.9160759E-4	0.0011743981	11025.0	5219.0	13624.0
V	may	positive	560.0	183.0	127.0	250.0	0.01659864	0.024334164	0.01834997	11025.0	5219.0	13624.0
V	have	positive	597.0	212.0	114.0	271.0	0.019229025	0.021843266	0.019891368	11025.0	5219.0	13624.0
V	get	positive	324.0	106.0	61.0	157.0	0.009614512	0.011688063	0.011523781	11025.0	5219.0	13624.0
