V	is	neutral	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
ADJ	odd	neutral	4.0	0.0	1.0	3.0	0.0	0.25	0.75
ADJ	true	neutral	30.0	11.0	3.0	16.0	0.36666667	0.1	0.53333336
V	becomes	neutral	2.0	0.0	0.0	2.0	0.0	0.0	1.0
ADJ	big	neutral	61.0	35.0	3.0	23.0	0.57377046	0.04918033	0.37704918
V	could	neutral	54.0	24.0	5.0	25.0	0.44444445	0.09259259	0.46296296
V	sing	neutral	10.0	4.0	1.0	5.0	0.4	0.1	0.5
ADJ	global	neutral	3.0	0.0	1.0	2.0	0.0	0.33333334	0.6666667
V	http	neutral	693.0	143.0	57.0	493.0	0.20634921	0.08225108	0.71139973
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
ADJ	amazing	positive	33.0	33.0	0.0	0.0	1.0	0.0	0.0
ADJ	lanky	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	saw	positive	46.0	19.0	4.0	23.0	0.41304347	0.08695652	0.5
V	was	positive	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
ADJ	amazing	positive	33.0	33.0	0.0	0.0	1.0	0.0	0.0
V	is	neutral	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	ranked	neutral	4.0	0.0	1.0	3.0	0.0	0.25	0.75
ADJ	4th	neutral	146.0	51.0	21.0	74.0	0.34931508	0.14383562	0.5068493
ADJ	all-time	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	including	neutral	11.0	2.0	1.0	8.0	0.18181819	0.09090909	0.72727275
ADJ	Good	positive	72.0	64.0	2.0	6.0	0.8888889	0.027777778	0.083333336
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	going	positive	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	be	positive	1027.0	407.0	179.0	441.0	0.3962999	0.17429405	0.42940605
ADJ	Fantastic	positive	4.0	3.0	0.0	1.0	0.75	0.0	0.25
V	Expect	neutral	3.0	1.0	0.0	2.0	0.33333334	0.0	0.6666667
ADJ	light-moderate	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	have	neutral	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	Expect	neutral	3.0	1.0	0.0	2.0	0.33333334	0.0	0.6666667
ADJ	fair	neutral	5.0	0.0	2.0	3.0	0.0	0.4	0.6
V	left	positive	50.0	15.0	5.0	30.0	0.3	0.1	0.6
V	miss	positive	67.0	36.0	17.0	14.0	0.53731346	0.25373134	0.20895523
V	Hit	positive	3.0	1.0	0.0	2.0	0.33333334	0.0	0.6666667
V	said	negative	91.0	8.0	21.0	62.0	0.08791209	0.23076923	0.6813187
V	has	negative	190.0	59.0	36.0	95.0	0.3105263	0.18947369	0.5
V	turn	negative	17.0	6.0	5.0	6.0	0.3529412	0.29411766	0.3529412
V	has	negative	190.0	59.0	36.0	95.0	0.3105263	0.18947369	0.5
V	consisted	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
V	watching	negative	105.0	47.0	14.0	44.0	0.44761905	0.13333334	0.41904762
V	throw	negative	9.0	0.0	5.0	4.0	0.0	0.5555556	0.44444445
ADJ	whaa	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
V	is	negative	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
ADJ	hard	negative	12.0	3.0	6.0	3.0	0.25	0.5	0.25
V	find	negative	39.0	10.0	8.0	21.0	0.25641027	0.20512821	0.53846157
V	Went	negative	8.0	6.0	1.0	1.0	0.75	0.125	0.125
V	Will	negative	26.0	8.0	3.0	15.0	0.30769232	0.115384616	0.5769231
V	search	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
V	be	neutral	1027.0	407.0	179.0	441.0	0.3962999	0.17429405	0.42940605
V	BE	neutral	7.0	4.0	2.0	1.0	0.5714286	0.2857143	0.14285715
V	may	neutral	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	cost	neutral	5.0	0.0	3.0	2.0	0.0	0.6	0.4
ADJ	more	neutral	97.0	36.0	13.0	48.0	0.371134	0.13402061	0.49484536
V	would	neutral	126.0	55.0	25.0	46.0	0.43650794	0.1984127	0.36507937
V	see	neutral	381.0	199.0	42.0	140.0	0.5223097	0.11023622	0.36745408
V	play	neutral	118.0	32.0	19.0	67.0	0.27118644	0.16101696	0.5677966
V	start	positive	53.0	22.0	7.0	24.0	0.41509435	0.13207547	0.4528302
V	working	positive	20.0	7.0	2.0	11.0	0.35	0.1	0.55
V	comes	positive	36.0	14.0	8.0	14.0	0.3888889	0.22222222	0.3888889
V	means	positive	14.0	6.0	4.0	4.0	0.42857143	0.2857143	0.2857143
V	had	positive	128.0	37.0	26.0	65.0	0.2890625	0.203125	0.5078125
V	needed	positive	11.0	4.0	3.0	4.0	0.36363637	0.27272728	0.36363637
V	may	positive	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	get	positive	324.0	106.0	61.0	157.0	0.3271605	0.18827161	0.4845679
V	benched	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	thought	positive	28.0	10.0	7.0	11.0	0.35714287	0.25	0.39285713
V	was	positive	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
V	win	positive	108.0	54.0	12.0	42.0	0.5	0.11111111	0.3888889
V	watching	positive	105.0	47.0	14.0	44.0	0.44761905	0.13333334	0.41904762
V	may	positive	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	have	positive	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	had	positive	128.0	37.0	26.0	65.0	0.2890625	0.203125	0.5078125
ADJ	little	positive	36.0	14.0	5.0	17.0	0.3888889	0.1388889	0.4722222
ADJ	much	positive	28.0	14.0	10.0	4.0	0.5	0.35714287	0.14285715
V	http	positive	693.0	143.0	57.0	493.0	0.20634921	0.08225108	0.71139973
ADJ	nice	positive	32.0	26.0	1.0	5.0	0.8125	0.03125	0.15625
ADJ	tempting	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	go	positive	312.0	104.0	60.0	148.0	0.33333334	0.1923077	0.47435898
V	Hmmmm	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	may	positive	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	do	positive	175.0	59.0	35.0	81.0	0.33714285	0.2	0.46285716
ADJ	Huge	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	http	neutral	693.0	143.0	57.0	493.0	0.20634921	0.08225108	0.71139973
V	know	positive	179.0	58.0	35.0	86.0	0.32402235	0.19553073	0.48044693
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	lies	negative	5.0	0.0	2.0	3.0	0.0	0.4	0.6
ADJ	1st	negative	311.0	109.0	65.0	137.0	0.3504823	0.20900321	0.44051448
V	said	negative	91.0	8.0	21.0	62.0	0.08791209	0.23076923	0.6813187
V	was	negative	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
V	saying	negative	24.0	9.0	7.0	8.0	0.375	0.29166666	0.33333334
ADJ	weird	negative	10.0	1.0	3.0	6.0	0.1	0.3	0.6
V	was	negative	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
ADJ	big	negative	61.0	35.0	3.0	23.0	0.57377046	0.04918033	0.37704918
V	get	negative	324.0	106.0	61.0	157.0	0.3271605	0.18827161	0.4845679
V	going	negative	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
ADJ	tantrak	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	going	positive	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	want	positive	181.0	50.0	39.0	92.0	0.2762431	0.21546961	0.5082873
V	see	positive	381.0	199.0	42.0	140.0	0.5223097	0.11023622	0.36745408
V	live	positive	81.0	23.0	5.0	53.0	0.28395063	0.061728396	0.654321
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.9113924	0.03797468	0.050632913
ADJ	20th	positive	18.0	9.0	0.0	9.0	0.5	0.0	0.5
V	Dream	negative	2.0	1.0	1.0	0.0	0.5	0.5	0.0
V	sucks	negative	9.0	0.0	9.0	0.0	0.0	1.0	0.0
V	compared	negative	7.0	0.0	5.0	2.0	0.0	0.71428573	0.2857143
ADJ	1st	negative	311.0	109.0	65.0	137.0	0.3504823	0.20900321	0.44051448
V	Egypt's	neutral	2.0	0.0	0.0	2.0	0.0	0.0	1.0
ADJ	Muslim	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	instructed	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	http	neutral	693.0	143.0	57.0	493.0	0.20634921	0.08225108	0.71139973
V	C'mon	neutral	24.0	4.0	11.0	9.0	0.16666667	0.45833334	0.375
V	got	neutral	160.0	63.0	24.0	73.0	0.39375	0.15	0.45625
V	tagged	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	looks	neutral	30.0	12.0	7.0	11.0	0.4	0.23333333	0.36666667
V	was	neutral	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
V	researching	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	think	negative	174.0	55.0	37.0	82.0	0.31609195	0.21264368	0.47126436
V	will	negative	525.0	165.0	61.0	299.0	0.31428573	0.11619048	0.5695238
V	beat	negative	36.0	19.0	4.0	13.0	0.5277778	0.11111111	0.3611111
ADJ	sure	negative	77.0	30.0	12.0	35.0	0.38961038	0.15584415	0.45454547
V	is	negative	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	implode	negative	2.0	0.0	2.0	0.0	0.0	1.0	0.0
ADJ	first	neutral	125.0	43.0	17.0	65.0	0.344	0.136	0.52
V	held	neutral	14.0	4.0	1.0	9.0	0.2857143	0.071428575	0.64285713
V	beat	neutral	36.0	19.0	4.0	13.0	0.5277778	0.11111111	0.3611111
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.9113924	0.03797468	0.050632913
ADJ	3rd	positive	112.0	36.0	20.0	56.0	0.32142857	0.17857143	0.5
V	have	positive	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	studied	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	going	positive	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	did	positive	72.0	18.0	19.0	35.0	0.25	0.2638889	0.4861111
ADJ	<	positive	110.0	40.0	33.0	37.0	0.36363637	0.3	0.33636364
ADJ	Good	positive	72.0	64.0	2.0	6.0	0.8888889	0.027777778	0.083333336
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
ADJ	fragile	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	We're	positive	13.0	6.0	1.0	6.0	0.46153846	0.07692308	0.46153846
V	guaranteed	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	give	positive	54.0	16.0	11.0	27.0	0.2962963	0.2037037	0.5
V	got	positive	160.0	63.0	24.0	73.0	0.39375	0.15	0.45625
V	Do	positive	31.0	11.0	3.0	17.0	0.3548387	0.09677419	0.5483871
V	come	positive	152.0	70.0	16.0	66.0	0.46052632	0.10526316	0.43421054
V	want	positive	181.0	50.0	39.0	92.0	0.2762431	0.21546961	0.5082873
V	come	positive	152.0	70.0	16.0	66.0	0.46052632	0.10526316	0.43421054
V	wondered	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	btwn	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	faired	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	have	positive	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	Thank	positive	18.0	17.0	1.0	0.0	0.9444444	0.055555556	0.0
V	call	negative	27.0	9.0	7.0	11.0	0.33333334	0.25925925	0.4074074
V	givng	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
ADJ	GOOD	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
V	might	negative	58.0	14.0	12.0	32.0	0.2413793	0.20689656	0.55172414
V	go	negative	312.0	104.0	60.0	148.0	0.33333334	0.1923077	0.47435898
V	named	neutral	14.0	4.0	2.0	8.0	0.2857143	0.14285715	0.5714286
V	It's	neutral	21.0	12.0	5.0	4.0	0.5714286	0.23809524	0.1904762
ADJ	5th	neutral	45.0	16.0	13.0	16.0	0.35555556	0.2888889	0.35555556
ADJ	such	neutral	13.0	7.0	1.0	5.0	0.53846157	0.07692308	0.3846154
ADJ	second	neutral	15.0	2.0	3.0	10.0	0.13333334	0.2	0.6666667
V	tied	neutral	6.0	2.0	0.0	4.0	0.33333334	0.0	0.6666667
V	is	neutral	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	bringing	neutral	14.0	5.0	0.0	9.0	0.35714287	0.0	0.64285713
ADJ	6th	neutral	71.0	21.0	8.0	42.0	0.29577464	0.112676054	0.5915493
V	Get	neutral	40.0	23.0	1.0	16.0	0.575	0.025	0.4
V	may	positive	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	have	positive	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	get	positive	324.0	106.0	61.0	157.0	0.3271605	0.18827161	0.4845679
V	might	neutral	58.0	14.0	12.0	32.0	0.2413793	0.20689656	0.55172414
V	occupy	neutral	2.0	0.0	0.0	2.0	0.0	0.0	1.0
ADJ	15th	neutral	11.0	3.0	0.0	8.0	0.27272728	0.0	0.72727275
V	http	neutral	693.0	143.0	57.0	493.0	0.20634921	0.08225108	0.71139973
ADJ	local	positive	6.0	3.0	0.0	3.0	0.5	0.0	0.5
V	rained	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	didn't	positive	16.0	6.0	6.0	4.0	0.375	0.375	0.25
V	said	positive	91.0	8.0	21.0	62.0	0.08791209	0.23076923	0.6813187
V	was	positive	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
V	was	positive	454.0	143.0	116.0	195.0	0.31497797	0.2555066	0.42951542
ADJ	right	positive	32.0	10.0	11.0	11.0	0.3125	0.34375	0.34375
V	rumble	positive	9.0	5.0	0.0	4.0	0.5555556	0.0	0.44444445
V	assemble	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	were	positive	75.0	28.0	15.0	32.0	0.37333333	0.2	0.42666668
V	gettin	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
ADJ	strange	neutral	2.0	1.0	0.0	1.0	0.5	0.0	0.5
V	going	neutral	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	see	neutral	381.0	199.0	42.0	140.0	0.5223097	0.11023622	0.36745408
V	passes	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	says	neutral	54.0	13.0	14.0	27.0	0.24074075	0.25925925	0.5
ADJ	small	neutral	10.0	2.0	0.0	8.0	0.2	0.0	0.8
V	may	neutral	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	be	neutral	1027.0	407.0	179.0	441.0	0.3962999	0.17429405	0.42940605
V	know	neutral	179.0	58.0	35.0	86.0	0.32402235	0.19553073	0.48044693
V	are	neutral	395.0	126.0	76.0	193.0	0.31898734	0.19240506	0.4886076
V	going	neutral	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	act	neutral	5.0	2.0	0.0	3.0	0.4	0.0	0.6
ADJ	new	neutral	172.0	59.0	20.0	93.0	0.34302327	0.11627907	0.5406977
V	clutch	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
ADJ	4th	neutral	146.0	51.0	21.0	74.0	0.34931508	0.14383562	0.5068493
ADJ	Homegrown	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
V	missing	negative	11.0	1.0	3.0	7.0	0.09090909	0.27272728	0.6363636
ADJ	most	negative	24.0	10.0	5.0	9.0	0.41666666	0.20833333	0.375
V	http	negative	693.0	143.0	57.0	493.0	0.20634921	0.08225108	0.71139973
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	coming	positive	106.0	50.0	9.0	47.0	0.4716981	0.08490566	0.44339624
ADJ	perf	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	heard	positive	35.0	12.0	4.0	19.0	0.34285715	0.114285715	0.54285717
ADJ	great	positive	98.0	86.0	5.0	7.0	0.877551	0.05102041	0.071428575
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
V	hit	positive	38.0	8.0	7.0	23.0	0.21052632	0.18421052	0.6052632
ADJ	we're	positive	6.0	3.0	0.0	3.0	0.5	0.0	0.5
ADJ	4th	positive	146.0	51.0	21.0	74.0	0.34931508	0.14383562	0.5068493
V	fired	positive	5.0	2.0	0.0	3.0	0.4	0.0	0.6
ADJ	I'd	positive	4.0	3.0	0.0	1.0	0.75	0.0	0.25
V	go	positive	312.0	104.0	60.0	148.0	0.33333334	0.1923077	0.47435898
V	think	positive	174.0	55.0	37.0	82.0	0.31609195	0.21264368	0.47126436
V	may	positive	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	have	positive	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	are	neutral	395.0	126.0	76.0	193.0	0.31898734	0.19240506	0.4886076
V	going	neutral	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	be	neutral	1027.0	407.0	179.0	441.0	0.3962999	0.17429405	0.42940605
ADJ	plenty	neutral	1.0	0.0	0.0	1.0	0.0	0.0	1.0
V	are	neutral	395.0	126.0	76.0	193.0	0.31898734	0.19240506	0.4886076
V	sucks	negative	9.0	0.0	9.0	0.0	0.0	1.0	0.0
V	might	negative	58.0	14.0	12.0	32.0	0.2413793	0.20689656	0.55172414
V	have	negative	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
V	hate	negative	20.0	0.0	16.0	4.0	0.0	0.8	0.2
V	have	negative	597.0	212.0	114.0	271.0	0.3551089	0.19095477	0.45393634
ADJ	Happy	positive	79.0	72.0	3.0	4.0	0.9113924	0.03797468	0.050632913
V	last	positive	209.0	83.0	36.0	90.0	0.39712918	0.17224881	0.430622
V	enjoy	positive	18.0	15.0	0.0	3.0	0.8333333	0.0	0.16666667
V	tweeps	positive	2.0	1.0	0.0	1.0	0.5	0.0	0.5
V	do	positive	175.0	59.0	35.0	81.0	0.33714285	0.2	0.46285716
V	work	positive	23.0	9.0	2.0	12.0	0.39130434	0.08695652	0.5217391
V	Playing	neutral	11.0	2.0	2.0	7.0	0.18181819	0.18181819	0.6363636
V	lost	neutral	30.0	6.0	16.0	8.0	0.2	0.53333336	0.26666668
V	is	positive	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
ADJ	best	positive	124.0	103.0	9.0	12.0	0.83064514	0.07258064	0.09677419
ADJ	overall	positive	2.0	1.0	0.0	1.0	0.5	0.0	0.5
ADJ	1st	positive	311.0	109.0	65.0	137.0	0.3504823	0.20900321	0.44051448
ADJ	MataMagic	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	restocked	negative	1.0	0.0	1.0	0.0	0.0	1.0	0.0
V	going	negative	514.0	148.0	86.0	280.0	0.28793773	0.16731517	0.54474705
V	means	negative	14.0	6.0	4.0	4.0	0.42857143	0.2857143	0.2857143
V	can't	negative	41.0	18.0	16.0	7.0	0.4390244	0.3902439	0.17073171
V	afford	negative	5.0	2.0	3.0	0.0	0.4	0.6	0.0
V	is	neutral	1329.0	506.0	260.0	563.0	0.3807374	0.19563581	0.42362678
ADJ	deeper	neutral	3.0	0.0	1.0	2.0	0.0	0.33333334	0.6666667
V	missed	neutral	27.0	10.0	11.0	6.0	0.37037036	0.4074074	0.22222222
V	wake	neutral	10.0	4.0	2.0	4.0	0.4	0.2	0.4
V	forget	neutral	24.0	13.0	2.0	9.0	0.5416667	0.083333336	0.375
V	be	positive	1027.0	407.0	179.0	441.0	0.3962999	0.17429405	0.42940605
ADJ	ready	positive	76.0	32.0	6.0	38.0	0.42105263	0.078947365	0.5
V	head	positive	6.0	3.0	0.0	3.0	0.5	0.0	0.5
V	Breaking	positive	11.0	6.0	1.0	4.0	0.54545456	0.09090909	0.36363637
V	seeing	neutral	31.0	13.0	3.0	15.0	0.41935483	0.09677419	0.48387095
V	watching	neutral	105.0	47.0	14.0	44.0	0.44761905	0.13333334	0.41904762
V	think	neutral	174.0	55.0	37.0	82.0	0.31609195	0.21264368	0.47126436
V	may	neutral	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	need	neutral	84.0	22.0	14.0	48.0	0.26190478	0.16666667	0.5714286
V	watch	neutral	121.0	50.0	23.0	48.0	0.41322315	0.19008264	0.3966942
V	shall	positive	12.0	4.0	0.0	8.0	0.33333334	0.0	0.6666667
V	consist	positive	1.0	1.0	0.0	0.0	1.0	0.0	0.0
V	watching	positive	105.0	47.0	14.0	44.0	0.44761905	0.13333334	0.41904762
ADJ	Chinese	positive	5.0	1.0	0.0	4.0	0.2	0.0	0.8
ADJ	sweet	positive	9.0	8.0	0.0	1.0	0.8888889	0.0	0.11111111
V	know	neutral	179.0	58.0	35.0	86.0	0.32402235	0.19553073	0.48044693
V	sitting	neutral	6.0	2.0	2.0	2.0	0.33333334	0.33333334	0.33333334
V	listening	neutral	21.0	12.0	3.0	6.0	0.5714286	0.14285715	0.2857143
ADJ	typical	neutral	2.0	1.0	0.0	1.0	0.5	0.0	0.5
V	you're	neutral	10.0	4.0	3.0	3.0	0.4	0.3	0.3
ADJ	closest	neutral	4.0	2.0	0.0	2.0	0.5	0.0	0.5
V	heard	neutral	35.0	12.0	4.0	19.0	0.34285715	0.114285715	0.54285717
V	may	neutral	560.0	183.0	127.0	250.0	0.3267857	0.22678572	0.44642857
V	sign	neutral	10.0	1.0	1.0	8.0	0.1	0.1	0.8
ADJ	same	positive	64.0	18.0	11.0	35.0	0.28125	0.171875	0.546875
V	will	positive	525.0	165.0	61.0	299.0	0.31428573	0.11619048	0.5695238
V	air	positive	4.0	1.0	1.0	2.0	0.25	0.25	0.5
ADJ	new	positive	172.0	59.0	20.0	93.0	0.34302327	0.11627907	0.5406977
