ready	0.42105263	0.078947365	0.5
head	0.5	0.0	0.5
Breaking	0.54545456	0.09090909	0.36363637
seeing	0.41935483	0.09677419	0.48387095
need	0.26190478	0.16666667	0.5714286
watch	0.41322315	0.19008264	0.3966942
shall	0.33333334	0.0	0.6666667
consist	1.0	0.0	0.0
Chinese	0.2	0.0	0.8
sweet	0.8888889	0.0	0.11111111
sitting	0.33333334	0.33333334	0.33333334
listening	0.5714286	0.14285715	0.2857143
typical	0.5	0.0	0.5
you're	0.4	0.3	0.3
closest	0.5	0.0	0.5
sign	0.1	0.1	0.8
same	0.28125	0.171875	0.546875
air	0.25	0.25	0.5
been	0.30097088	0.22330096	0.47572815
good	0.83707863	0.11797753	0.04494382
played	0.29032257	0.22580644	0.48387095
can	0.4329897	0.12886597	0.43814433
Amazing	0.75	0.125	0.125
9th	0.2631579	0.21052632	0.5263158
feel	0.3529412	0.29411766	0.3529412
swore	0.0	0.0	1.0
wear	0.23076923	0.07692308	0.6923077
love	0.96202534	0.025316456	0.012658228
see's	1.0	0.0	0.0
PPPpolls	0.0	0.0	1.0
mentioned	0.4	0.0	0.6
releasing	0.0	0.0	1.0
abandoned	0.0	0.0	1.0
intended	0.25	0.0	0.75
sneaks	0.0	0.0	1.0
assists	0.25	0.0	0.75
2nd	0.304	0.176	0.52
Kick-off	1.0	0.0	0.0
alright	0.8	0.0	0.2
spurs	0.33333334	0.33333334	0.33333334
jan	0.5	0.5	0.0
extra	0.42857143	0.14285715	0.42857143
known	0.22222222	0.33333334	0.44444445
similar	0.0	0.25	0.75
many	0.37142858	0.25714287	0.37142858
First	0.6	0.0	0.4
fight	0.42857143	0.14285715	0.42857143
other	0.3018868	0.2264151	0.4716981
Damn	0.0	1.0	0.0
next	0.36363637	0.1	0.53636366
shit	0.25	0.5	0.25
crazy	0.54545456	0.18181819	0.27272728
long	0.34285715	0.028571429	0.62857145
Returns	0.0	0.0	1.0
Intense	0.0	0.0	1.0
Third	0.0	0.0	1.0
wef	0.0	0.0	1.0
annual	0.42857143	0.0	0.5714286
midwest	1.0	0.0	0.0
Turkish	1.0	0.0	0.0
Hoping	0.5	0.0	0.5
look	0.4722222	0.16666667	0.3611111
show	0.4	0.06666667	0.53333336
Jordon_Atkins	0.0	0.0	1.0
joe	0.0	0.0	1.0
gone	0.24242425	0.24242425	0.5151515
fails	0.0	1.0	0.0
2unite	0.0	1.0	0.0
divides	0.0	1.0	0.0
Nevada's	0.0	1.0	0.0
predicts	0.0	1.0	0.0
pays	0.33333334	0.33333334	0.33333334
moving	0.29411766	0.1764706	0.5294118
given	0.2	0.1	0.7
final	0.45	0.15	0.4
Calling	0.0	0.0	1.0
calling	0.0	0.4	0.6
shine	0.6666667	0.0	0.33333334
lets	0.45454547	0.09090909	0.45454547
tallied	0.0	0.0	1.0
announcing	0.0	0.0	1.0
starting	0.38709676	0.06451613	0.5483871
Untouchable	0.5	0.0	0.5
Check	0.26666668	0.033333335	0.7
old	0.2857143	0.16666667	0.54761904
ther	0.0	0.0	1.0
worst	0.1	0.7	0.2
PUMPED	1.0	0.0	0.0
open	0.21153846	0.09615385	0.6923077
found	0.25714287	0.25714287	0.4857143
injected	0.0	1.0	0.0
eased	0.0	0.0	1.0
pushed	0.2857143	0.2857143	0.42857143
powerful	0.33333334	0.0	0.6666667
managed	0.5	0.0	0.5
\	0.25	0.25	0.5
lose	0.4	0.4	0.2
relent	0.0	0.0	1.0
decent	0.33333334	0.0	0.6666667
ported	0.0	0.0	1.0
android	0.0	0.0	1.0
available	0.21875	0.09375	0.6875
Introduced	0.0	0.0	1.0
bring	0.33333334	0.11111111	0.5555556
Great	0.9583333	0.0	0.041666668
Hate	1.0	0.0	0.0
eating	0.33333334	0.33333334	0.33333334
Greek	0.4	0.0	0.6
Are	0.29032257	0.09677419	0.61290324
shop	0.0	0.0	1.0
New	0.2857143	0.0	0.71428573
shopping	0.0	0.5	0.5
skeuomorphic	0.0	0.0	1.0
executive	0.0	0.0	1.0
busiest	0.0	0.0	1.0
_	1.0	0.0	0.0
hold	0.30769232	0.07692308	0.61538464
doing	0.42553192	0.14893617	0.42553192
HAVE	1.0	0.0	0.0
gay	0.5714286	0.14285715	0.2857143
lenakoncha	1.0	0.0	0.0
playing	0.3	0.2	0.5
having	0.3939394	0.27272728	0.33333334
honor	0.5	0.0	0.5
wish	0.72	0.04	0.24
bright	0.75	0.125	0.125
getexcited	1.0	0.0	0.0
Um	1.0	0.0	0.0
learned	0.5	0.125	0.375
taking	0.43333334	0.13333334	0.43333334
fucking	0.33333334	0.6666667	0.0
he's	0.46153846	0.15384616	0.3846154
happens	0.125	0.375	0.5
likely	0.1	0.1	0.8
return	0.125	0.0	0.875
HOPE_forHippies	1.0	0.0	0.0
wanted	0.3529412	0.11764706	0.5294118
fest	0.0	0.2	0.8
Valentine's	0.0	0.0	1.0
She's	1.0	0.0	0.0
gon	0.5	0.25	0.25
struggling	0.0	0.5	0.5
argue	1.0	0.0	0.0
amberrblack	1.0	0.0	0.0
fantastic	1.0	0.0	0.0
reunite	1.0	0.0	0.0
premieres	0.75	0.0	0.25
May	0.5	0.15625	0.34375
buy	0.31428573	0.057142857	0.62857145
bumping	1.0	0.0	0.0
hearing	0.375	0.25	0.375
combined	0.0	0.0	1.0
equals	0.0	0.0	1.0
busy	0.2857143	0.21428572	0.5
Welcome	0.5	0.0	0.5
17th	0.3448276	0.06896552	0.5862069
defensive	1.0	0.0	0.0
human	0.2	0.2	0.6
east	0.33333334	0.0	0.6666667
nickjonas	1.0	0.0	0.0
HAPPY	1.0	0.0	0.0
apologizes	0.4	0.4	0.2
error-ridden	0.33333334	0.5	0.16666667
apologized	0.33333334	0.33333334	0.33333334
mobile	0.25	0.25	0.5
provided	0.0	0.0	1.0
shooting	0.4	0.0	0.6
teach	0.0	0.0	1.0
own	0.15789473	0.2631579	0.57894737
spend	0.4375	0.125	0.4375
take	0.2278481	0.17721519	0.5949367
offers	0.5	0.0	0.5
free	0.42857143	0.057142857	0.51428574
announced	0.32	0.08	0.6
calls	0.16666667	0.0	0.8333333
told	0.2	0.16	0.64
Signing	0.2	0.0	0.8
mysticvalley	0.0	0.0	1.0
bale	0.0	0.0	1.0
explode	0.0	0.33333334	0.6666667
avril's	0.0	0.0	1.0
skipped	1.0	0.0	0.0
went	0.42857143	0.125	0.44642857
Was	0.4117647	0.23529412	0.3529412
Game-by-Game	0.0	0.0	1.0
does	0.3125	0.28125	0.40625
sound	0.27272728	0.0	0.72727275
rock	0.44444445	0.0	0.5555556
Mashed	0.0	0.0	1.0
Pick	0.33333334	0.0	0.6666667
turns	0.4	0.2	0.4
seems	0.36363637	0.09090909	0.54545456
done	0.5483871	0.19354838	0.2580645
pay	0.25	0.375	0.375
texted	0.33333334	0.0	0.6666667
reminding	1.0	0.0	0.0
ariaclemente	1.0	0.0	0.0
entitled	0.5	0.0	0.5
chrischris	0.0	1.0	0.0
Black	0.5	0.0	0.5
only	0.2857143	0.2857143	0.42857143
classical	0.75	0.0	0.25
repeat	1.0	0.0	0.0
Watching	0.55263156	0.10526316	0.34210527
brilliant	0.8333333	0.083333336	0.083333336
I've	0.33333334	0.5	0.16666667
seen	0.44186047	0.11627907	0.44186047
announce	0.5	0.0	0.5
female	0.0	0.33333334	0.6666667
leave	0.46153846	0.07692308	0.46153846
Most	0.5	0.25	0.25
common	0.0	0.5	0.5
being	0.33333334	0.2631579	0.40350878
unique	1.0	0.0	0.0
two-tone	1.0	0.0	0.0
don't	0.16666667	0.6	0.23333333
monitoring	0.0	0.0	1.0
senior	0.16666667	0.16666667	0.6666667
edged	0.0	0.0	1.0
creating	0.0	0.0	1.0
clear	0.14285715	0.14285715	0.71428573
pass	0.16666667	0.5	0.33333334
won	0.58064514	0.032258064	0.38709676
Best	0.5	0.25	0.25
19th	0.35714287	0.071428575	0.5714286
starred	0.0	0.0	1.0
say	0.33846155	0.30769232	0.35384616
wearing	0.3	0.2	0.5
getting	0.37254903	0.19607843	0.43137255
Help	0.25	0.25	0.5
fall	0.22222222	0.22222222	0.5555556
few	0.2857143	0.071428575	0.64285713
Find	0.083333336	0.083333336	0.8333333
am	0.3283582	0.2238806	0.4477612
seem	0.07692308	0.23076923	0.6923077
tryin	0.0	0.0	1.0
trying	0.045454547	0.27272728	0.6818182
draws	0.0	0.0	1.0
top	0.33333334	0.18518518	0.4814815
MISS	1.0	0.0	0.0
BETTER	1.0	0.0	0.0
GET	0.2	0.2	0.6
WILL	0.5	0.5	0.0
Took	0.0	0.5	0.5
figure	0.0	0.33333334	0.6666667
early	0.3181818	0.13636364	0.54545456
Sat	0.42857143	0.14285715	0.42857143
Nigerian	0.0	0.0	1.0
airing	0.0	0.0	1.0
international	0.1	0.0	0.9
Text	0.75	0.25	0.0
looking	0.51428574	0.17142858	0.31428573
late	0.16666667	0.29166666	0.5416667
Upset	0.0	1.0	0.0
Wake	0.25	0.75	0.0
earlier	0.125	0.25	0.625
red	0.4375	0.3125	0.25
bored	0.0	0.8	0.2
rave	0.33333334	0.6666667	0.0
dangerous	0.0	1.0	0.0
loving	1.0	0.0	0.0
like	0.6	0.08571429	0.31428573
attend	0.11764706	0.05882353	0.8235294
rocky	0.0	0.0	1.0
solo	1.0	0.0	0.0
public	0.0	0.0	1.0
allow	0.25	0.25	0.5
Is	0.3125	0.25	0.4375
bad	0.2	0.6	0.2
jealous	0.0	1.0	0.0
sad	0.0	0.9444444	0.055555556
walked	0.16666667	0.5	0.33333334
commemorates	1.0	0.0	0.0
voted	0.2	0.2	0.6
must	0.35	0.3	0.35
wait	0.43589744	0.25641027	0.30769232
Thinking	0.75	0.0	0.25
finish	0.59090906	0.13636364	0.27272728
prepare	0.375	0.125	0.5
Indian	0.0	0.0	1.0
Hilarious	1.0	0.0	0.0
sumeetkulkarni	0.0	0.0	1.0
ends	0.0	0.0	1.0
reminded	0.16666667	0.5	0.33333334
read	0.45833334	0.083333336	0.45833334
picked	0.5	0.33333334	0.16666667
wrote	0.16666667	0.33333334	0.5
cry	0.0	1.0	0.0
northern	0.5	0.0	0.5
payed	0.5	0.0	0.5
finished	0.22222222	0.16666667	0.6111111
rehearsing	0.33333334	0.0	0.6666667
shout	0.5	0.0	0.5
posted	0.2	0.0	0.8
wed	0.41666666	0.0	0.5833333
making	0.5217391	0.04347826	0.4347826
young	0.5	0.0	0.5
bigger	0.0	0.5	0.5
55mm	0.0	0.0	1.0
planned	0.16666667	0.0	0.8333333
Think	0.33333334	0.16666667	0.5
try	0.32142857	0.071428575	0.60714287
running	0.071428575	0.2857143	0.64285713
handle	0.33333334	0.33333334	0.33333334
put	0.2631579	0.28947368	0.4473684
quarantine	0.0	0.0	1.0
pledges	0.0	0.0	1.0
improve	0.0	0.0	1.0
Full	0.5	0.0	0.5
convicted	0.0	0.33333334	0.6666667
whenwillitend	0.0	0.0	1.0
charged	0.0	0.2857143	0.71428573
minimal	0.0	0.0	1.0
reported	0.16666667	0.16666667	0.6666667
Rest	0.2	0.2	0.6
feels	0.14285715	0.71428573	0.14285715
forgotten	0.33333334	0.33333334	0.33333334
Lets	0.4	0.2	0.4
founding	0.0	1.0	0.0
clash	0.0	0.5	0.5
marking	0.0	1.0	0.0
89th	0.5	0.5	0.0
participating	1.0	0.0	0.0
drafts	0.5	0.5	0.0
happy	0.9	0.06	0.04
LETS	1.0	0.0	0.0
GO	0.5	0.5	0.0
witheredhand	0.0	0.0	1.0
paid	0.5555556	0.22222222	0.22222222
recall	0.5	0.0	0.5
personal	1.0	0.0	0.0
care	0.33333334	0.6666667	0.0
cheap	0.5	0.5	0.0
shaking	0.0	1.0	0.0
rising	0.6	0.2	0.2
warmer	0.0	1.0	0.0
16th	0.47619048	0.1904762	0.33333334
hosting	0.09090909	0.09090909	0.8181818
hopes	0.0	0.0	1.0
uplift	0.0	0.0	1.0
affected	0.5	0.0	0.5
23rd	0.35714287	0.0	0.64285713
assure	1.0	0.0	0.0
capable	0.6666667	0.0	0.33333334
help	0.2857143	0.14285715	0.5714286
less	0.5	0.16666667	0.33333334
mean	0.25	0.35	0.4
steal	0.0	0.33333334	0.6666667
OKC's	0.0	1.0	0.0
tipoff	0.0	1.0	0.0
real	0.44444445	0.16666667	0.3888889
solid	0.75	0.0	0.25
realized	0.375	0.125	0.5
funniest	0.6666667	0.0	0.33333334
wanna	0.36363637	0.0	0.6363636
Did	0.24	0.16	0.6
attractive	0.0	0.5	0.5
callmecrazy	0.0	1.0	0.0
better	0.8035714	0.10714286	0.08928572
glad	1.0	0.0	0.0
helping	0.5	0.25	0.25
Mass	0.3	0.0	0.7
healed	0.0	0.0	1.0
Going	0.6666667	0.07692308	0.25641027
walking	0.33333334	0.33333334	0.33333334
jumping	0.33333334	0.0	0.6666667
Remember	0.26666668	0.0	0.73333335
liked	0.8181818	0.09090909	0.09090909
Tuesday's	1.0	0.0	0.0
white	0.18181819	0.27272728	0.54545456
fly	0.2	0.2	0.6
interesting	1.0	0.0	0.0
hulu	0.0	0.0	1.0
Launch	0.0	0.0	1.0
Added	0.0	0.0	1.0
funny	0.7368421	0.15789473	0.10526316
Played	0.25	0.25	0.5
Bring	0.45454547	0.13636364	0.4090909
matching	0.5	0.0	0.5
pre-season	0.0	0.0	1.0
Give	0.0	0.16666667	0.8333333
beautiful	0.8	0.0	0.2
fond	1.0	0.0	0.0
envy	1.0	0.0	0.0
cancelling	1.0	0.0	0.0
stop	0.6666667	0.2	0.13333334
snowing	1.0	0.0	0.0
drive	0.2857143	0.42857143	0.2857143
appreciate	1.0	0.0	0.0
cant	0.88235295	0.11764706	0.0
angelinvestor	1.0	0.0	0.0
least	0.31578946	0.31578946	0.36842105
kick	0.7	0.1	0.2
inviting	0.5	0.0	0.5
join	0.25	0.027777778	0.7222222
hoping	0.3888889	0.22222222	0.3888889
Ronaldo's	0.0	1.0	0.0
serious	0.11111111	0.6666667	0.22222222
Bestie	1.0	0.0	0.0
Seems	0.5	0.5	0.0
Bsociallyactive	1.0	0.0	0.0
Preparing	0.0	0.0	1.0
sucking	0.33333334	0.6666667	0.0
ask	0.36	0.2	0.44
winningest	1.0	0.0	0.0
footbal	1.0	0.0	0.0
continue	0.54545456	0.18181819	0.27272728
proved	0.33333334	0.6666667	0.0
clueless	0.0	1.0	0.0
enjoying	0.85714287	0.0	0.14285715
fooked	1.0	0.0	0.0
legendary	0.4	0.4	0.2
touring	0.5	0.0	0.5
Can	0.42424244	0.060606062	0.5151515
please	0.46938777	0.1632653	0.36734694
elected	0.7	0.1	0.2
move	0.21052632	0.21052632	0.57894737
opens	0.125	0.0	0.875
called	0.18518518	0.25925925	0.5555556
tcswagg	0.0	1.0	0.0
hcafc	0.0	0.0	1.0
side	0.5	0.0	0.5
face	0.22727273	0.09090909	0.6818182
half-yard	0.0	0.0	1.0
throws	0.0	0.5	0.5
betting	0.5	0.0	0.5
wets	0.0	0.0	1.0
sees	0.6666667	0.0	0.33333334
whopping	0.0	0.0	1.0
waheed	0.0	1.0	0.0
proposed	0.0	1.0	0.0
prior	0.0	1.0	0.0
controversial	0.0	0.5	0.5
refrained	0.0	1.0	0.0
joining	0.2857143	0.14285715	0.5714286
booked	0.33333334	0.33333334	0.33333334
Die	0.5	0.0	0.5
That's	0.5833333	0.16666667	0.25
Pray	1.0	0.0	0.0
riding	0.33333334	0.33333334	0.33333334
random	0.33333334	0.5	0.16666667
goes	0.41666666	0.20833333	0.375
cause	0.25	0.125	0.625
needs	0.25	0.29166666	0.45833334
glorious	0.875	0.0	0.125
25th	0.44117647	0.05882353	0.5
Shout	0.75	0.0	0.25
fights	1.0	0.0	0.0
He's	0.2857143	0.14285715	0.5714286
full	0.46875	0.1875	0.34375
blown	0.75	0.0	0.25
signing	0.33333334	0.0	0.6666667
Starting	0.4	0.2	0.4
wicked	0.5	0.25	0.25
Yay	1.0	0.0	0.0
wonder	0.0	0.22222222	0.7777778
thinking	0.2857143	0.14285715	0.5714286
total	0.6666667	0.33333334	0.0
complete	0.44444445	0.22222222	0.33333334
Sad	0.16666667	0.6666667	0.16666667
guess	0.23076923	0.3846154	0.3846154
stronger	0.0	1.0	0.0
Spurs	0.0	1.0	0.0
muscling	0.0	1.0	0.0
started	0.27272728	0.18181819	0.54545456
scored	0.2857143	0.2857143	0.42857143
28th	0.53333336	0.0	0.46666667
National	0.0	0.0	1.0
irritating	1.0	0.0	0.0
terrible	0.0	1.0	0.0
Heh	0.0	0.0	1.0
remembered	0.33333334	0.5	0.16666667
forgot	0.2857143	0.42857143	0.2857143
Guess	0.4	0.0	0.6
Gambled	1.0	0.0	0.0
chdn	1.0	0.0	0.0
Wed	0.5	0.083333336	0.41666666
gross	1.0	0.0	0.0
prepares	0.0	0.0	1.0
fancy	0.2857143	0.2857143	0.42857143
compare	0.0	0.0	1.0
filmed	0.5	0.5	0.0
okay	0.61538464	0.23076923	0.15384616
fail	0.0	0.75	0.25
Were	0.75	0.0	0.25
clean	1.0	0.0	0.0
welcome	0.84615386	0.0	0.15384616
Last	0.2647059	0.0882353	0.64705884
hectic	0.0	0.0	1.0
Gets	0.0	0.0	1.0
located	0.5	0.5	0.0
Anonymous	0.2	0.2	0.6
uploaded	0.0	0.0	1.0
photo	0.25	0.25	0.5
waiting	0.45	0.25	0.3
famous	0.2	0.4	0.4
returned	0.14285715	0.14285715	0.71428573
met	0.36363637	0.36363637	0.27272728
wasnt	0.0	0.0	1.0
wasn't	0.33333334	0.33333334	0.33333334
canceled	0.0	1.0	0.0
supposed	0.2857143	0.2857143	0.42857143
rescheduled	0.0	1.0	0.0
interested	0.6	0.06666667	0.33333334
mancs	0.0	0.0	1.0
able	0.3888889	0.33333334	0.2777778
vote	0.23076923	0.23076923	0.53846157
support	0.6666667	0.13333334	0.2
raw	0.33333334	0.33333334	0.33333334
stressed	0.0	0.0	1.0
finishing	0.0	0.0	1.0
minimise	0.0	0.0	1.0
due	0.14285715	0.2857143	0.5714286
>	0.18181819	0.027272727	0.7909091
led	0.14285715	0.14285715	0.71428573
Scowls	1.0	0.0	0.0
laughed	1.0	0.0	0.0
manning	1.0	0.0	0.0
picks	0.5	0.5	0.0
loose	0.0	0.5	0.5
allowed	0.0	0.6	0.4
foul	0.2	0.8	0.0
reclaim	0.0	1.0	0.0
obvious	0.33333334	0.33333334	0.33333334
front	0.5714286	0.2857143	0.14285715
made	0.43283582	0.11940298	0.4477612
could've	0.0	0.0	1.0
eatin	0.0	0.0	1.0
bday	0.0	1.0	0.0
cancelled	0.2	0.73333335	0.06666667
close	0.46666667	0.13333334	0.4
hear	0.22580644	0.22580644	0.5483871
xxx	1.0	0.0	0.0
parked	0.0	0.0	1.0
travels	0.0	0.0	1.0
faring	0.0	0.0	1.0
curb	0.0	0.0	1.0
owned	0.33333334	0.33333334	0.33333334
Leaving	0.5	0.0	0.5
participate	0.0	0.0	1.0
change	0.18181819	0.36363637	0.45454547
Had	0.6923077	0.0	0.30769232
wonderful	1.0	0.0	0.0
Selective	1.0	0.0	0.0
sarahjenne	0.0	0.0	1.0
recent	0.0	0.0	1.0
include	0.25	0.0	0.75
thisisme	0.0	0.0	1.0
15pm	1.0	0.0	0.0
Hard	0.33333334	0.0	0.6666667
multicoloured	1.0	0.0	0.0
happier	1.0	0.0	0.0
stand	0.33333334	0.33333334	0.33333334
count	0.33333334	0.0	0.6666667
lead	0.23076923	0.07692308	0.6923077
living	0.2857143	0.2857143	0.42857143
counts	0.33333334	0.0	0.6666667
prefer	0.5714286	0.14285715	0.2857143
greatest	0.93333334	0.06666667	0.0
yvettenbrown	0.0	1.0	0.0
*	0.0	0.6666667	0.33333334
eat	0.36363637	0.36363637	0.27272728
intense	0.0	0.0	1.0
theres	0.0	0.14285715	0.85714287
Beware	0.0	1.0	0.0
die	0.4	0.6	0.0
resumes	0.0	0.0	1.0
accredated	0.0	0.0	1.0
rose	0.25	0.0	0.75
concrete	0.0	0.0	1.0
counted	0.0	0.0	1.0
smart	0.42857143	0.2857143	0.2857143
Dishonored	0.0	0.0	1.0
Scariest	0.0	1.0	0.0
alive	0.4	0.4	0.2
born	0.41666666	0.083333336	0.5
indoor	0.0	1.0	0.0
opened	0.0	0.2	0.8
online	0.0	0.25	0.75
scheduled	0.12	0.12	0.76
IS	0.14285715	0.2857143	0.5714286
whip	1.0	0.0	0.0
Been	0.4	0.2	0.4
